timestamp,x,y,z,gx,gy,gz
560951,-1.1892753,9.408915,-2.1966896,13.055,26.215,14.735
560970,-1.5673548,9.684099,-2.2995846,7.385,27.125,15.26
560989,-1.5912839,9.511809,-2.1895108,2.485,27.965,14.28
561008,-1.3926725,9.313198,-1.4644598,4.69,26.74,12.565
561027,-1.3065279,9.765458,-1.7659662,2.45,25.795,11.445
561046,-1.1988469,9.581204,-2.0028641,-1.61,25.935,11.375
561065,-1.2036327,9.648206,-2.1703677,-3.115,25.515,11.97
561084,-1.0983448,9.487881,-2.112938,-3.85,24.185,12.075
561104,-1.093559,9.497452,-2.0363648,-1.925,25.095,11.97
561123,-0.9954498,9.514202,-1.9310769,-0.595,27.23,11.97
561142,-1.0839874,9.56924,-2.0267932,-2.8,28.595,12.075
561161,-0.9763065,9.480701,-1.87604,-5.845,27.265,11.795
561180,-0.94280577,9.56924,-1.8305746,-5.425,25.445,11.865
561199,-0.7489802,9.511809,-1.7731448,-5.39,24.605,11.9
561218,-0.63412064,9.52856,-1.562569,-3.115,27.3,11.62
561237,-0.49054617,9.777423,-1.9908996,-8.05,29.085001,11.9
561257,-0.46661708,9.645813,-2.000471,-10.815,27.93,12.32
561276,-0.48097453,9.607526,-1.8425392,-9.835,26.215,13.16
561295,-0.50968945,9.672134,-1.8018597,-9.59,26.39,13.65
561314,-0.43790218,9.566847,-1.8329676,-10.99,28.14,13.2300005
561333,-0.4139731,9.60274,-1.8114314,-12.285,29.155,12.845
561352,-0.33979294,9.624276,-1.7276796,-13.055,29.505001,12.985
561371,-0.2943277,9.578811,-1.5841051,-15.54,30.415,13.02
561390,-0.19621846,9.6003475,-1.3902797,-15.085,29.225,12.11
561410,-0.25125536,9.887496,-1.7946811,-18.445,29.505001,12.215
561429,-0.028714897,9.363449,-1.1605604,-22.47,26.075,11.235
561448,0.0071787243,9.440022,-1.0744157,-15.68,23.1,9.975
561467,0.0,9.822887,-1.4740313,-17.955,23.415,9.31
561487,0.052643977,9.511809,-1.222776,-23.205,24.15,8.715
561506,0.17228939,9.377807,-0.75615895,-20.79,22.54,7.7
561525,0.24168372,9.679314,-0.80880296,-16.87,19.635,6.965
561544,0.23211208,9.624276,-0.8925547,-21.525,17.36,6.3
561564,0.1172525,9.56206,-0.9667349,-23.415,16.835001,5.81
561583,0.1172525,9.497452,-0.7705164,-22.505,16.59,5.005
561602,0.17228939,9.456773,-0.7346228,-20.335001,16.345,3.955
561621,0.16750357,9.4495945,-0.67240715,-17.57,15.225,2.835
561640,0.16271774,9.440022,-0.6460852,-15.645,13.86,1.89
561659,0.23211208,9.358664,-0.70830077,-12.95,13.51,1.47
561678,0.23211208,9.526167,-1.093559,-10.78,14.245,0.665
561697,0.27997026,9.411307,-0.78487384,-9.59,14.28,-0.42000002
561717,0.33979294,9.392164,-0.60540575,-7.21,11.725,-1.4
561736,0.31586388,9.478309,-0.39722276,-5.25,9.695,-1.995
561755,0.33500713,9.404129,-0.15553902,-3.955,8.715,-3.045
561774,0.30150643,9.566847,-0.34697166,-3.185,8.19,-3.675
561793,0.22014755,9.554882,-0.31347096,-3.29,6.265,-4.13
561812,0.24407662,9.566847,-0.416366,-1.715,3.29,-4.55
561831,0.19621846,9.605133,-0.39722276,-1.015,1.715,-4.62
561850,0.22971918,9.619491,-0.43311638,-1.4350001,2.8700001,-4.62
561870,0.17946811,9.70085,-0.5336185,-3.64,4.8650002,-4.655
561889,0.31586388,9.751101,-0.5623334,-3.71,4.69,-5.46
561908,0.36611494,10.229682,-0.89734054,-5.04,8.295,-4.585
561927,0.5264398,10.313434,-0.25125536,-17.045,12.145,-5.635
561947,0.68915755,10.2847185,0.43550926,-10.395,9.345,-7.945
561966,0.3804724,10.732193,0.40200856,-4.935,6.16,-10.255
561985,0.4402951,10.471366,0.2656128,-9.415,8.085,-12.67
562004,0.51208234,10.081322,0.4402951,-13.895,11.41,-14.49
562024,0.4498667,10.002356,0.5264398,-14.245,7.63,-15.575
562043,0.416366,10.141145,0.17468229,-19.11,-0.56,-15.47
562062,0.22971918,10.040643,-0.011964541,-19.845,-7.4900002,-14.77
562081,0.5144752,9.621883,0.14357449,-25.865,-11.4800005,-13.895
562100,0.22014755,9.801352,0.37090075,-24.185,-12.985,-13.2300005
562119,0.3613291,9.30602,0.7154795,-26.6,-19.425,-13.265
562138,0.22254045,9.502238,0.68915755,-25.375,-28.56,-13.51
562157,0.15075321,9.674527,0.5240469,-29.155,-42.0,-12.985
562177,0.20339718,9.578811,0.63651353,-34.23,-56.63,-12.81
562196,0.3804724,9.432844,0.99305683,-36.435,-66.885,-12.32
562215,0.38765112,9.329948,1.0863802,-34.685,-76.195,-12.53
562234,0.24646953,9.26534,1.093559,-31.01,-84.42,-13.335
562253,0.110073775,9.176803,0.7944455,-26.495,-89.39,-14.875
562272,0.2991135,9.243804,0.8279462,-24.710001,-94.115,-15.925
562291,0.43790218,9.188767,0.8997334,-25.515,-97.51,-16.31
562310,0.46661708,8.837009,0.98827106,-23.87,-100.625,-16.38
562330,0.43550926,8.875296,0.9667349,-19.565,-103.215004,-16.485
562349,0.34936458,8.7053995,1.1868824,-15.96,-107.485,-17.22
562368,0.12682413,8.545074,1.1462029,-12.46,-110.635,-18.69
562387,-0.15793194,8.497216,1.0050215,-7.945,-109.445,-20.965
562407,-0.31586388,8.961441,0.31107804,-1.6800001,-110.845,-24.045
562426,-0.3804724,9.035621,-0.22014755,4.06,-110.67,-26.880001
562445,-0.62454903,8.91119,0.5049036,13.02,-112.7,-30.380001
562464,-1.2802058,9.071514,0.7441944,24.99,-118.825,-32.55
562484,-1.6367491,9.296448,0.28236315,30.94,-122.92,-32.69
562503,-1.6893932,9.655384,-0.07896597,34.65,-125.23,-31.99
562522,-1.9837208,9.679314,0.78487384,41.825,-125.055,-31.85
562541,-2.5604117,10.681942,1.0504867,56.315,-127.54,-31.710001
562561,-2.8906329,9.94014,1.1605604,65.415,-128.55501,-31.885
562580,-2.5053747,9.7415285,1.1103094,73.605,-130.13,-31.85
562599,-2.112938,9.925783,0.43311638,63.56,-132.02,-30.1
562618,-1.4453164,10.30147,-0.047858164,45.57,-129.535,-26.32
562637,-0.7657306,10.471366,0.06460852,35.63,-125.090004,-21.35
562656,-0.80162424,10.746551,0.43550926,32.655,-128.975,-16.275
562675,-1.1485959,10.629298,0.9093051,34.335,-137.655,-11.235
562694,-1.6606783,10.270362,1.1749178,33.53,-144.795,-8.645
562714,-1.7061435,10.203361,1.1725249,29.365,-144.62,-8.8550005
562733,-1.5027462,9.930569,1.2371335,25.55,-135.66,-10.535
562752,-1.7276796,9.868353,0.7657306,18.9,-126.770004,-10.43
562771,-1.9837208,9.552489,0.39482984,16.555,-124.075,-8.68
562791,-2.21344,9.440022,0.05025107,16.905,-126.385,-5.81
562810,-1.9717562,9.365842,0.06221561,15.68,-126.805,-3.29
562829,-1.5553902,9.260554,0.39004403,13.02,-121.065,-1.33
562848,-1.4189945,9.215089,0.54797596,10.85,-116.935,1.155
562868,-1.6558924,9.105016,0.6197632,9.87,-117.915,4.515
562887,-1.9310769,9.272519,0.80880296,12.075,-122.955,7.245
562906,-2.1464386,9.222268,0.83991075,10.15,-123.97,7.455
562925,-2.084223,9.193553,0.8710185,6.825,-121.485,6.335
562944,-2.0363648,9.418487,0.7130866,1.26,-113.155,6.7200003
562963,-2.010043,8.858545,1.3160994,-3.675,-110.915,6.265
562982,-2.132081,9.246197,1.4261732,2.625,-115.64,4.8650002
563001,-2.5939124,9.535739,0.77530223,-1.89,-116.585,3.08
563021,-2.969599,9.368236,0.9667349,-4.8650002,-121.24,1.54
563040,-2.7398798,9.219875,1.119881,-5.285,-128.24,-1.26
563059,-2.5867336,9.083479,1.665464,-4.095,-131.705,-4.655
563078,-2.6465564,8.578575,1.6199988,-9.59,-131.285,-7.945
563097,-2.0866158,8.171782,1.6008555,-12.915,-132.37,-10.6050005
563116,-1.117488,9.521381,0.6389065,-16.555,-125.020004,-13.615
563135,-2.5819478,9.856388,-1.1318455,-28.98,-115.29,-18.725
563154,-3.62047,9.851603,-1.5577831,-21.91,-136.5,-23.03
563174,-2.7781663,10.945162,-1.3926725,-12.775,-156.835,-26.985
563193,-1.4907818,11.679785,0.3613291,-20.335001,-146.58,-30.03
563212,-0.06460852,11.737214,2.866704,-24.605,-121.555,-30.905
563231,0.571905,11.488352,3.6635423,-14.385,-107.38,-30.52
563250,0.9093051,10.270362,2.3522286,-3.78,-108.64,-28.455
563269,0.4450809,9.779816,0.51926106,5.075,-97.825,-24.675
563288,1.0504867,9.217482,0.63172776,1.61,-79.590004,-19.565
563307,1.14381,9.069121,1.3902797,2.66,-69.055,-12.635
563327,0.9188767,9.0571575,1.8425392,-0.35,-69.090004,-4.2
563346,0.7705164,9.17441,1.8736471,2.1,-62.44,1.365
563365,0.90691215,9.128944,1.4022441,4.8650002,-43.575,2.45
563384,0.7441944,8.791544,1.2467052,9.8,-23.59,2.66
563404,0.42354473,8.734115,1.2682413,16.94,-8.8550005,5.075
563423,0.20339718,8.858545,1.5506045,19.425,0.525,8.19
563442,0.12682413,9.009299,1.639142,17.185,3.22,10.115
563461,-0.028714897,9.085872,1.4237803,8.26,8.365,12.215
563481,0.08614469,8.411072,2.1727605,4.095,12.04,13.16
563500,0.24168372,8.920761,2.759023,12.075,16.625,12.39
563519,0.033500712,9.559668,2.6154485,7.35,24.78,11.2
563538,-0.33022133,9.475916,2.7350938,4.025,25.655,11.55
563557,-0.5049036,9.179195,3.3692145,9.59,14.665,11.2
563576,-1.1318455,9.593168,2.9121692,13.125,3.57,10.255
563595,-1.3735292,9.619491,1.6989647,1.085,-6.545,7.385
563614,-1.3615648,9.296448,0.9834852,-6.09,-16.765,3.78
563634,-1.1868824,9.234232,0.96434194,-8.68,-26.460001,0.735
563653,-1.0361292,9.294055,2.084223,-6.86,-39.97,-2.45
563672,-0.9763065,9.294055,3.3428926,-4.795,-55.65,-5.18
563691,-1.8568966,9.887496,3.309392,-5.705,-67.41,-7.5950003
563710,-1.3902797,12.045899,1.4955676,-17.185,-71.505,-10.43
563729,-0.9763065,11.64389,1.1127023,-14.0,-76.895,-11.97
563748,-1.8449322,10.801587,0.45225963,4.9,-82.18,-14.28
563767,-2.7949166,9.731957,0.38765112,12.985,-88.725,-19.845
563787,-3.228033,8.44218,1.0385221,21.385,-99.225,-21.105
563806,-3.0940301,8.724543,0.43550926,24.325,-112.770004,-20.055
563825,-2.1033661,9.399343,0.22493336,16.135,-113.645004,-18.76
563844,-1.3878866,9.073908,0.4785816,5.6,-98.315,-17.395
563864,-1.1414171,9.564454,0.7992313,6.755,-83.86,-16.695
563883,-1.6343563,9.033228,1.0074143,9.31,-81.655,-15.190001
563902,-2.2756555,8.770008,1.3376356,23.73,-90.37,-13.93
563921,-2.553233,8.889653,1.7994668,30.94,-101.36,-13.265
563941,-2.6417706,8.896832,2.1560102,28.105,-107.94,-13.895
563960,-2.41923,8.832224,1.7276796,22.505,-107.625,-15.085
563979,-2.215833,8.233996,1.3615648,13.51,-101.64,-16.17
563998,-2.029186,8.166995,1.3160994,17.99,-101.815,-16.1
564017,-2.1560102,8.681471,0.6676214,17.885,-98.035,-14.245
564036,-2.553233,8.815474,1.0863802,18.27,-88.62,-11.55
564055,-2.4694812,9.183981,1.6463208,19.845,-80.185,-9.66
564074,-2.2612982,9.511809,2.4551237,22.33,-74.83,-9.52
564094,-2.3522286,9.574025,2.184725,17.85,-69.125,-8.365
564113,-2.421623,9.530953,2.132081,17.92,-61.32,-7.035
564132,-2.5316968,9.753493,1.4907818,18.27,-52.71,-5.915
564151,-2.7374868,9.643419,1.6176059,15.365,-48.125,-4.69
564170,-2.8978117,9.770244,1.5912839,11.83,-42.77,-3.57
564189,-2.9839563,9.739136,1.9167194,8.19,-35.35,-3.045
564208,-2.9073834,9.636241,2.371372,3.5,-29.925,-2.485
564227,-2.163189,9.710421,2.8164527,-2.415,-26.32,-1.89
564247,-0.69155043,12.35937,2.1440456,-12.46,-18.27,-3.255
564266,-2.3354783,11.47878,0.69633627,-35.21,-2.975,-5.565
564285,-2.2206187,11.469209,1.0313433,-18.095,-20.44,-3.71
564304,-0.7226582,10.945162,0.48336744,-17.745,-25.27,-2.485
564324,0.34936458,9.313198,0.31586388,-29.085001,-7.105,-2.94
564343,1.2825987,8.157424,0.58626246,-19.04,2.765,-1.225
564362,1.1031306,9.308413,-0.3828653,-8.47,7.5950003,3.43
564381,0.7346228,9.514202,-0.43550926,-11.55,7.105,10.29
564401,-0.19621846,10.021499,0.5886554,-2.695,1.33,15.015
564420,-0.9188767,10.842267,0.93562704,-5.53,-6.23,17.78
564439,-0.97152066,10.323006,1.2945633,-11.76,-12.215,17.01
564458,-0.650871,9.803744,1.433352,-6.44,-11.2,14.42
564477,-0.3828653,9.119372,1.6511066,-7.42,-6.755,11.235
564496,0.055036888,8.420644,2.1990826,2.94,-4.445,6.825
564515,0.071787246,8.545074,1.586498,6.965,-2.275,3.7450001
564534,-0.30389932,8.0114565,1.4931747,1.855,-1.995,3.465
564554,-0.38765112,7.705164,1.4166015,-1.155,-5.845,4.375
564573,-0.13400285,8.0306,1.5912839,3.465,-10.85,4.2
564592,0.2584341,8.674292,1.0193789,-0.49,-9.03,3.78
564611,0.6173703,8.994942,1.3591717,3.5,-2.38,2.8
564630,0.67001426,9.483095,1.5841051,8.12,1.75,1.89
564649,0.4115802,9.401736,2.0866158,3.185,1.12,0.84000003
564668,0.033500712,9.207911,2.2565124,-3.605,0.875,-1.4350001
564687,-0.10289505,9.28209,2.2971919,-8.155,3.325,-4.8650002
564707,-0.08135887,9.609919,2.1488314,-11.515,7.21,-8.155
564726,-0.033500712,9.978427,2.4646955,-13.37,10.675,-10.15
564745,0.107680865,10.330184,2.6393776,-17.045,10.57,-10.185
564764,0.22732627,10.648441,2.9504557,-17.885,10.71,-9.87
564784,0.416366,11.34717,3.0318146,-20.72,12.11,-10.115
564803,-0.31107804,12.476623,2.7039862,-19.845,17.395,-8.12
564822,-0.27757734,12.287583,1.2706342,-26.285,10.99,-5.215
564841,-0.9739136,10.12918,1.4405307,-11.795,14.525,-2.345
564861,-1.6606783,8.32732,0.8997334,-3.08,20.16,-0.77
564880,-1.9813279,7.159581,0.6652284,9.905,16.03,0.245
564899,-1.4596739,8.38475,-0.677193,13.895,11.06,2.8700001
564918,-0.055036888,9.069121,-0.43311638,7.07,18.76,6.545
564937,0.63412064,10.275147,0.234505,14.35,38.71,8.54
564956,0.35893622,11.048057,0.1459674,7.98,61.670002,10.185
564975,-0.18903974,9.925783,1.3256711,0.385,63.665,11.9
564994,-0.70830077,9.492666,1.952613,15.33,49.735,13.335
565014,-1.0050215,9.784601,1.9382555,15.54,43.89,13.3
565033,-0.83751786,8.980584,2.2254045,13.895,47.845,11.97
565052,-0.6197632,8.370393,1.9191123,17.64,58.31,9.94
565071,-0.45465255,8.808294,1.2084186,20.3,68.985,8.365
565090,-0.5695121,8.956655,0.9284483,16.415,75.495,8.505
565109,-0.703515,9.181588,0.93323416,12.845,80.29,10.255
565128,-0.5551547,9.296448,1.3759222,9.87,89.6,12.67
565147,-0.3804724,9.399343,1.6989647,9.38,100.625,14.21
565167,-0.42115182,9.399343,1.5242825,9.31,111.93,15.47
565186,-0.74658734,9.045193,1.1462029,13.055,116.97,17.605
565205,-1.040915,8.726935,0.8518753,13.2300005,120.19,20.37
565224,-1.2706342,8.513967,0.5647263,9.52,125.685,23.135
565244,-1.2706342,8.425429,0.67001426,7.735,130.27,24.710001
565263,-1.8353605,8.822652,0.5838696,7.5950003,127.47,24.325
565282,-2.3737648,8.832224,0.99066395,4.445,123.13,22.855
565301,-1.3783151,9.404129,0.9212696,11.13,118.475,19.11
565321,0.021536173,12.328262,-1.380708,5.88,120.505,13.545
565340,-0.571905,9.67692,-0.64369226,-15.575,132.825,15.4
565359,1.0744157,10.478544,-1.2682413,28.385,114.1,20.02
565378,1.0696299,11.325634,-2.234976,27.405,94.64,20.405
565397,0.9140909,9.990392,-0.87580436,32.795002,86.695,19.18
565416,0.9954498,10.837481,-0.7776951,46.375,107.625,10.22
565435,0.6006199,10.46658,-0.36611494,39.06,131.04,2.38
565454,0.31586388,9.894675,-0.63651353,29.19,132.58,-0.665
565474,0.14118157,9.193553,0.07896597,33.075,111.685,-1.085
565493,-0.09810923,9.978427,-0.45225963,35.805,96.67,-0.14
565512,0.047858164,10.306255,-0.6939433,28.77,90.58,1.61
565531,0.7513731,9.822887,-0.4091873,22.26,93.205,3.5
565550,1.117488,9.210303,0.28236315,25.34,98.315,3.255
565569,1.117488,9.215089,-0.06221561,27.65,95.935,2.205
565588,0.8901618,9.272519,-0.35415038,26.145,88.13,1.47
565607,0.6580497,9.401736,-0.6197632,19.145,82.81,1.295
565627,0.7226582,9.45438,-0.66283554,15.225,77.035,0.84000003
565646,0.7441944,9.308413,-0.92605543,15.12,72.765,0.07
565665,0.6867646,9.114587,-0.7633377,17.745,67.340004,-0.98
565684,0.61497736,9.124159,-0.4785816,22.19,62.510002,-1.89
565704,0.43550926,9.399343,-0.36611494,23.275,55.055,-3.01
565723,0.10050214,9.502238,-0.2991135,20.055,43.75,-4.235
565742,0.09571633,9.277305,-0.6484781,16.345,30.45,-5.46
565761,0.39243692,9.224661,-0.62454903,19.355,22.295,-6.895
565781,0.677193,9.492666,-0.55036885,18.06,23.135,-8.4
565800,0.4091873,9.703242,-0.4498667,13.895,22.295,-11.97
565819,0.12921704,9.478309,-0.17707519,13.405,8.54,-15.015
565838,0.0071787243,9.444808,0.004785816,19.6,-3.815,-17.43
565857,0.014357449,9.4495945,0.16511066,24.115,-3.92,-20.65
565876,-0.96434194,10.177038,0.002392908,32.76,-1.96,-23.87
565895,-0.6221561,10.679549,-1.9621847,24.29,-17.5,-25.83
565914,-0.7681235,9.913818,-2.2230117,31.22,-23.905,-24.815
565934,-0.8638398,9.652991,-3.95787,37.73,-14.91,-21.455
565953,-1.0863802,9.507024,-4.6207056,36.435,-0.455,-20.405
565972,-0.99305683,9.038013,-3.1897464,49.035,-0.525,-20.405
565991,-1.0098072,9.901854,-3.6132913,57.295002,-8.54,-17.710001
566010,-1.1007377,9.215089,-3.4218585,57.505,-18.41,-13.405
566029,-1.2419193,8.147852,-3.15146,61.425,-29.155,-8.89
566048,-1.3687434,8.365606,-3.6348274,61.285,-36.33,-6.125
566067,-1.1342385,8.994942,-4.347914,48.685,-33.46,-5.95
566087,-1.3711363,9.05955,-4.407737,39.025,-26.005,-6.825
566106,-1.9095407,8.813081,-4.1995535,35.105,-22.225,-7.56
566125,-2.5340896,8.274676,-3.986585,41.3,-21.91,-8.015
566144,-2.8284173,8.174174,-3.7472942,54.495,-19.915,-7.945
566164,-2.4599094,8.387143,-3.8095098,59.045002,-13.125,-8.61
566183,-1.8425392,8.569004,-3.984192,50.085,-3.3600001,-8.995
566202,-1.2706342,8.222033,-3.9913707,36.015,5.215,-8.4
566221,-0.8351249,8.090423,-4.2019467,30.415,14.07,-6.44
566241,-0.87580436,7.6190195,-4.115802,31.710001,22.015,-4.585
566260,-1.0839874,7.8248096,-4.6589923,35.175,19.355,-2.52
566279,-1.4524952,7.8200235,-5.1088586,33.355,15.47,0.07
566298,-1.5458187,7.6070547,-5.1375737,38.71,24.5,1.295
566318,-1.5171037,8.200496,-5.106466,44.485,40.32,1.645
566337,-1.9406484,8.305784,-5.180646,37.24,50.995,1.6800001
566356,-2.0698655,7.834381,-5.2500405,33.985,49.21,1.75
566375,-2.2565124,8.155031,-6.0061994,33.74,45.920002,1.225
566394,-1.1533817,8.382357,-6.1378093,29.4,50.785,-1.47
566413,-0.93802,10.354114,-6.690571,21.245,63.875,-2.555
566432,-0.69633627,8.513967,-5.130395,7.77,59.535,0.945
566451,-0.6580497,8.315355,-5.436687,21.455,18.025,7.0
566471,-0.6125845,7.1763315,-4.3335567,42.14,-18.83,11.34
566490,-0.6101916,8.559432,-5.7358007,37.975,-17.815,8.47
566509,-0.6269419,8.291427,-5.910483,11.06,2.59,0.14
566528,-0.69155043,7.453909,-5.5132604,1.715,11.235,-4.235
566547,-0.5695121,7.530482,-6.0803795,5.635,8.155,-3.255
566566,-0.34936458,7.5711613,-6.3100986,12.88,5.075,-2.135
566585,-0.36611494,8.080851,-6.1617384,16.87,7.525,-1.75
566604,-0.33500713,8.126316,-5.671192,12.32,6.58,-2.065
566624,-0.40440148,7.9516335,-5.434294,10.115,1.085,-2.31
566643,-0.46422416,8.023421,-5.601798,9.905,-2.415,-2.695
566662,-0.25364825,8.035385,-5.865018,8.12,-1.89,-3.22
566681,-0.18425392,7.889418,-6.0325212,7.98,2.03,-3.43
566701,-0.2368979,7.6644845,-5.83391,8.4,3.29,-3.71
566720,-0.30629224,7.8248096,-5.991842,8.8550005,2.17,-3.185
566739,-0.36611494,7.683628,-5.8961253,4.69,-0.805,-2.765
566758,-0.5049036,7.609448,-5.9511623,3.43,-2.8,-2.205
566778,-0.37329367,7.573554,-6.0612364,2.73,-2.03,-2.03
566797,-0.31586388,7.57834,-6.058843,5.81,-1.47,-2.45
566816,-0.3517575,7.7003784,-6.118666,5.355,-2.415,-2.1
566835,-0.2392908,7.630984,-6.058843,2.975,-2.415,-1.26
566854,-0.13878867,7.650127,-6.0779867,1.575,-1.085,-0.735
566873,-0.24646953,7.549625,-5.9224477,1.05,0.21000001,-0.49
566892,-0.2632199,7.4706593,-5.7740874,1.4350001,-0.98,-0.49
566911,-0.2991135,7.681235,-5.8961253,2.8,-3.255,0.035
566931,-0.3326142,7.6955924,-6.3914576,0.84000003,0.315,0.63
566950,-0.33740005,7.4347653,-5.963127,-5.81,0.455,0.28
566969,-0.416366,7.654913,-5.9224477,5.635,-3.7450001,0.07
566988,-0.43790218,7.992313,-6.353171,4.69,-3.22,0.665
