timestamp,x,y,z
575000,-1.4350001,-3.43,0.14
575019,-0.805,-3.535,0.14
575038,-0.455,-2.8700001,0.315
575058,-2.415,-2.205,0.035
575077,-0.245,-2.415,-0.175
575096,-0.42000002,-3.325,-0.14
575115,-0.525,-4.2,-0.105000004
575134,-0.525,-4.48,0.07
575153,-0.42000002,-3.955,0.14
575172,-0.98,-3.43,-0.14
575191,-1.015,-3.605,-0.07
575211,-0.175,-4.06,0.245
575230,0.175,-3.7450001,0.315
575249,-0.455,-3.395,0.0
575268,-0.42000002,-3.675,-0.105000004
575288,-0.07,-3.675,-0.035
575307,-0.035,-3.325,0.0
575326,-0.35,-3.3600001,-0.175
575345,0.875,-3.535,-0.21000001
575365,1.505,-3.675,-0.175
575384,0.595,-3.99,-0.35
575403,-0.245,-3.815,-0.35
575422,0.42000002,-3.255,-0.385
575441,1.295,-3.3600001,-0.595
575460,1.645,-2.975,-0.21000001
575479,-4.48,-2.135,-0.56
575498,-1.05,-3.57,-1.015
575518,-1.19,-5.32,-0.525
575537,-1.855,-4.06,-0.175
575556,-1.54,-2.625,-0.035
575575,1.47,-3.465,-0.245
575594,-1.6800001,-4.55,0.07
575613,-1.715,-4.27,0.63
575632,0.875,-3.92,0.63
575651,1.82,-3.78,0.28
575671,0.98,-3.3600001,0.35
575690,1.505,-3.15,0.315
575709,1.015,-3.815,0.14
575728,1.645,-4.2,0.175
575748,3.5,-3.85,0.385
575767,3.43,-3.605,0.42000002
575786,2.66,-3.325,0.14
575805,0.63,-2.8700001,0.0
575825,3.3600001,-2.695,0.14
575844,4.34,-3.29,0.07
575863,3.255,-3.7450001,-0.175
575882,3.045,-3.815,0.035
575901,3.395,-3.78,0.14
575920,3.3600001,-3.71,0.245
575939,3.78,-3.535,0.14
575958,4.305,-2.8,0.14
575978,4.025,-2.555,-0.105000004
575997,4.445,-2.975,-0.14
576016,4.375,-3.43,0.035
576035,4.095,-3.64,0.14
576054,4.305,-3.465,0.35
576073,4.83,-3.22,0.315
576092,4.13,-3.64,0.35
576111,2.975,-3.955,0.315
576131,3.3600001,-3.3600001,0.245
576150,3.71,-3.5,0.14
576169,4.305,-3.675,0.35
576188,-0.805,-2.59,0.21000001
576208,0.105000004,-4.34,-0.245
576227,2.73,-5.53,-0.035
576246,2.8,-3.5,0.105000004
576265,1.75,-1.89,-0.175
576285,3.29,-3.675,-0.35
576304,-1.12,-4.97,-0.175
576323,-2.45,-4.935,-0.07
576342,-0.315,-4.305,0.175
576361,1.4,-3.99,0.315
576380,2.31,-3.7450001,0.28
576399,2.345,-3.535,0.21000001
576418,1.19,-2.8,0.07
576438,0.56,-3.08,0.21000001
576457,1.05,-3.57,0.35
576476,1.225,-3.92,0.245
576495,2.8,-2.45,0.315
576514,1.575,-1.785,0.14
576533,2.555,-2.73,0.21000001
576552,2.52,-4.2,0.14
576571,3.15,-4.025,0.035
576591,1.96,-3.92,-0.175
576610,0.875,-3.92,-0.28
576629,1.47,-4.305,0.0
576648,2.765,-4.655,0.35
576667,3.3600001,-4.725,0.455
576686,2.66,-4.165,0.35
576705,2.24,-3.675,0.315
576724,2.415,-3.885,0.56
576744,3.185,-4.585,0.595
576763,3.535,-4.83,0.7
576782,3.43,-4.935,0.91
576801,2.205,-5.495,1.12
576821,2.8,-5.81,1.33
576840,3.78,-5.985,1.33
576859,2.8,-6.965,1.12
576878,-1.61,-5.355,1.365
576898,-5.39,-5.46,1.33
576917,-0.315,-7.4900002,0.595
576936,-0.385,-6.7200003,-0.14
576955,-3.29,-5.425,-0.035
576975,-2.485,-7.35,0.35
576994,-8.68,-9.905,1.015
577013,-12.74,-11.27,0.945
577032,-10.99,-11.27,1.19
577051,-11.235,-10.92,2.45
577070,-11.34,-10.535,3.57
577089,-12.88,-8.89,2.835
577108,-18.69,-10.43,3.325
577128,-22.225,-13.16,4.83
577147,-24.36,-12.88,5.67
577166,-24.99,-11.62,4.9
577185,-29.925,-9.03,4.55
577205,-33.81,-8.505,4.305
577224,-36.225,-8.96,3.7450001
577243,-38.815,-9.555,3.22
577262,-39.445,-8.925,2.905
577282,-37.765,-8.68,2.905
577301,-36.82,-9.835,3.325
577320,-35.455,-10.885,3.99
577339,-34.265,-9.24,4.27
577358,-35.84,-7.805,4.585
577377,-39.83,-7.42,5.355
577396,-38.22,-8.05,6.405
577415,-32.935,-7.28,7.035
577435,-31.43,-5.215,6.6150002
577454,-35.28,-3.675,5.7400002
577473,-38.185,-3.08,4.76
577492,-37.835,-2.485,4.62
577511,-37.94,-0.035,4.585
577530,-37.975,4.795,4.2
577549,-45.36,8.785,2.975
577568,-49.455,7.805,2.765
577588,-46.2,8.295,3.7450001
577607,-48.23,10.6050005,3.85
577626,-49.14,13.265,3.3600001
577645,-45.185,13.545,2.835
577665,-49.28,10.64,3.955
577684,-51.275,12.53,5.215
577703,-50.75,18.095,4.795
577722,-49.525,20.895,3.92
577742,-49.28,19.95,3.43
577761,-48.475,19.460001,3.22
577780,-45.115,24.15,2.205
577799,-40.74,35.105,0.315
577818,-33.74,44.065,-1.19
577837,-36.155,48.93,-1.54
577856,-35.49,51.8,-1.75
577875,-25.69,56.315,-2.52
577895,-14.945,61.775,-3.115
577914,-13.65,64.54,-3.99
577933,-15.295,62.16,-5.005
577952,-9.765,54.04,-5.81
577971,-7.5950003,50.295002,-6.02
577990,-11.585,50.26,-6.545
578009,-13.09,52.71,-7.5950003
578028,-14.945,49.525,-7.28
578048,-11.515,41.755,-6.09
578067,-7.21,33.74,-5.425
578086,-10.255,28.14,-5.53
578105,-13.755,24.29,-5.88
578125,-14.245,19.985,-7.07
578144,-13.965,13.825,-8.26
578163,-13.58,10.185,-7.5950003
578182,-14.805,5.705,-7.525
578202,-11.165,1.855,-7.91
578221,-13.3,0.7,-8.54
578240,-16.555,-1.4350001,-8.4
578259,-9.8,-5.285,-7.875
578278,4.2,-9.905,-7.385
578297,4.445,-11.515,-7.21
578316,0.385,-7.84,-7.07
578335,2.135,-1.4,-8.295
578355,7.28,0.0,-8.96
578374,9.24,-3.22,-8.295
578393,10.815,-3.7450001,-7.91
578412,8.96,1.96,-8.365
578431,7.21,7.28,-8.645
578450,5.18,5.355,-8.225
578469,-0.77,1.82,-7.28
578488,-2.52,-2.03,-7.07
578508,1.225,-4.27,-7.21
578527,1.085,-4.97,-8.085
578546,3.43,-8.26,-9.38
578565,2.835,-10.85,-10.675
578584,1.12,-10.08,-11.375
578603,0.35,-9.17,-11.585
578622,-2.065,-9.275,-12.075
578641,-2.66,-11.62,-12.985
578661,-4.375,-13.825,-13.37
578680,-5.985,-15.225,-12.915
578699,-8.05,-10.745,-12.075
578718,-10.99,-5.6,-11.515
578738,-13.02,-4.795,-10.815
578757,-13.2300005,-6.195,-10.6050005
578776,-13.825,-1.75,-8.715
578795,-21.665,-0.525,-8.015
578815,-17.01,0.455,-7.14
578834,-13.895,4.69,-5.635
578853,-16.45,10.325,-4.06
578872,-14.175,12.95,-3.3600001
578891,-9.765,6.86,-3.255
578910,-14.14,0.7,-0.385
578929,-15.785,-0.28,1.75
578948,-13.65,0.805,2.275
578968,-11.27,3.675,1.75
578987,-9.94,4.9,0.91
579006,-8.82,1.925,1.19
579025,-9.52,0.21000001,2.45
579044,-9.1,2.38,3.255
579063,-8.4,3.885,4.095
579082,-9.625,7.175,3.7450001
579101,-3.185,8.19,0.84000003
579121,-0.455,4.97,-0.875
579140,-2.555,2.59,0.245
579159,-2.835,2.345,2.1
579178,-1.4,3.64,3.71
579198,0.49,6.09,3.605
579217,0.315,8.4,1.925
579236,1.12,9.24,1.05
579255,1.365,9.975,1.4350001
579275,0.805,11.34,1.365
579294,2.065,10.99,0.455
579313,3.64,10.01,0.35
579332,5.285,10.395,0.84000003
579351,4.795,10.92,0.735
579370,5.95,11.585,0.49
579389,-0.735,9.45,0.42000002
579408,4.55,3.85,-0.385
579428,5.145,0.945,-0.98
579447,2.94,-0.595,-0.77
579466,2.59,-1.575,0.77
579485,6.86,-2.065,1.225
579504,5.215,-5.39,0.175
579523,4.445,-9.765,-0.98
579542,5.845,-11.865,-1.75
579561,6.335,-14.035,-2.485
579581,7.14,-17.29,-2.975
579600,7.91,-18.725,-2.66
579619,7.21,-17.64,-1.855
579638,6.3,-17.57,-1.225
579658,6.125,-16.38,-0.35
579677,4.305,-16.555,-1.015
579696,3.395,-16.695,-1.785
579715,-1.89,-16.1,-0.84000003
579735,-1.47,-14.875,0.42000002
579754,6.195,-13.09,0.84000003
579773,7.805,-10.71,0.07
579792,5.25,-10.675,-1.085
579811,2.135,-11.515,-1.12
579830,0.245,-12.775,-0.7
579849,-1.715,-13.755,-0.595
579868,-3.045,-13.125,-0.42000002
579888,-2.905,-12.705,0.07
579907,-1.96,-12.04,1.225
579926,0.14,-13.02,1.505
579945,-0.175,-12.3550005,0.945
579964,-5.145,-12.845,-0.875
579983,2.905,-16.03,-2.59
580002,5.145,-16.485,-2.03
580021,2.485,-15.225,0.385
580041,6.7200003,-11.165,2.695
580060,14.21,-8.785,2.8
580079,11.83,-8.26,2.205
580098,5.495,-8.75,2.975
580118,5.67,-6.125,2.73
580137,3.57,-4.025,1.47
580156,1.47,-5.46,2.38
580175,1.6800001,-5.67,3.535
580195,2.31,-5.11,3.325
580214,3.29,-5.985,2.065
580233,0.07,-3.99,2.24
580252,-0.735,-5.215,2.66
580271,0.665,-6.7200003,3.325
580290,-2.24,-8.505,3.01
580309,-1.4,-11.13,2.24
580328,-0.7,-14.525,2.45
580348,-2.03,-16.765,4.2
580367,-0.21000001,-17.675,6.405
580386,1.855,-16.73,7.14
580405,1.365,-15.8550005,7.035
580425,-0.42000002,-16.8,7.245
580444,-0.315,-17.57,7.21
580463,-2.415,-15.47,6.58
580482,-2.45,-11.76,6.825
580501,-4.795,-5.39,7.735
580520,-8.68,-6.7200003,7.56
580539,-4.095,-12.74,8.505
580558,-2.1,-12.46,10.71
580578,-2.065,-7.245,11.06
580597,0.35,-3.01,9.835
580616,5.32,-3.85,8.8550005
580635,5.495,-4.34,8.295
580655,2.52,-3.78,8.085
580674,3.5,-3.43,7.105
580693,4.83,-4.13,5.005
580712,5.25,-5.635,3.255
580732,3.185,-7.4900002,2.695
580751,2.03,-8.54,2.59
580770,3.29,-9.065,2.135
580789,1.295,-6.3,2.275
580808,0.945,-5.25,1.645
580827,5.25,-4.76,0.595
580846,6.93,-8.155,-1.085
580865,3.99,-14.595,-2.275
580885,2.135,-17.605,-2.03
580904,3.78,-16.73,-1.4
580923,6.09,-16.485,-1.89
580942,6.44,-17.185,-3.22
580961,6.825,-18.585001,-4.585
580980,8.12,-21.385,-5.11
580999,8.575,-23.59,-4.69
581018,8.4,-24.325,-4.445
581038,12.46,-25.27,-3.08
581057,7.805,-26.075,-0.98
581076,13.685,-30.380001,1.19
581095,17.64,-29.855,3.57
581115,14.665,-25.375,5.32
581134,11.865,-20.755,6.79
581153,15.365,-17.36,6.895
581172,17.465,-14.84,5.81
581192,12.985,-13.265,4.795
581211,8.82,-9.59,5.005
581230,6.7200003,-4.34,5.6
581249,7.91,-1.26,5.67
581268,7.98,-0.7,5.18
581287,5.915,-1.05,4.445
581306,4.34,-3.01,2.94
581325,2.52,-2.905,2.485
581345,3.01,-4.445,1.925
581364,7.98,-6.335,1.295
581383,6.895,-5.565,1.295
581402,7.4900002,-4.2,1.995
581421,9.695,-4.34,2.94
581440,10.08,-4.9,2.555
581459,9.52,-6.195,1.6800001
581478,8.96,-8.085,1.33
581498,8.61,-8.96,1.47
581517,6.825,-7.7,1.295
581536,4.41,-5.81,0.315
581555,3.465,-5.88,-1.26
581575,4.375,-4.9,-1.33
581594,-1.33,-6.44,-1.47
581613,4.55,-10.045,-0.945
581632,5.915,-8.82,0.315
581652,3.115,-4.795,1.015
581671,1.54,-2.345,1.295
581690,3.43,-2.45,0.245
581709,3.115,-5.355,-0.91
581728,0.91,-8.61,-1.89
581747,0.7,-10.71,-1.6800001
581766,1.015,-10.465,-1.05
581785,2.73,-11.27,-1.19
581805,4.515,-11.06,-1.05
581824,4.025,-8.33,-1.225
581843,2.8,-9.66,-2.8
581862,1.085,-12.495,-2.45
581881,1.47,-12.005,-1.925
581900,2.45,-9.135,-1.54
581919,0.42000002,-7.735,-1.26
581938,2.8,-9.555,-1.225
581958,1.33,-11.13,-1.575
581977,1.89,-9.275,-1.6800001
581996,3.15,-6.195,-1.75
582015,1.47,-5.075,-1.75
582035,1.225,-5.32,-1.4
582054,2.1,-4.235,-1.015
582073,3.85,-3.08,-1.6800001
582092,1.365,-0.63,-1.4350001
582112,-3.255,-0.175,-1.015
582131,4.27,-2.66,-0.91
582150,4.55,-1.995,-0.805
582169,-2.52,0.245,-1.26
582188,-3.64,0.49,-1.015
582207,2.1,-0.77,-0.14
582226,5.425,-2.905,0.21000001
582245,0.245,-3.7450001,0.455
582265,0.07,-1.82,0.42000002
582284,1.82,0.56,-0.21000001
582303,1.715,-0.14,-0.7
582322,1.05,-1.785,-0.49
582341,-0.595,-2.45,-0.105000004
582360,-1.47,-3.465,-0.385
582379,-2.8,-3.885,-0.245
582398,-3.5,-4.06,-0.42000002
582418,0.455,-4.27,-0.105000004
582437,0.77,-5.565,-0.07
582456,2.695,-5.845,0.105000004
582475,2.485,-4.725,0.245
582495,2.66,-4.165,0.35
582514,2.66,-4.55,0.28
582533,0.77,-3.7450001,0.28
582552,-0.7,-2.66,0.245
582572,-0.105000004,-4.13,0.245
582591,-1.155,-3.185,0.77
582610,-7.385,-2.38,0.245
582629,-1.47,-6.3,0.28
582648,0.875,-7.945,0.63
582667,-2.695,-5.425,0.35
582686,-1.505,-3.57,-0.385
582705,1.575,-4.41,-0.525
582725,3.115,-5.88,-0.42000002
582744,-0.84000003,-6.755,-0.28
582763,-1.995,-5.81,-0.175
582782,-0.42000002,-3.885,-0.175
582801,0.56,-3.08,0.0
582820,-0.105000004,-3.22,0.21000001
582839,-1.085,-3.08,0.315
582858,-1.4,-3.255,0.07
582878,-3.71,-2.59,0.14
582897,-4.55,-1.575,0.21000001
582916,-0.455,-1.4350001,0.315
582935,-0.245,-2.8,0.245
582955,0.28,-4.375,0.385
582974,0.385,-4.445,0.49
582993,1.365,-3.71,0.385
583012,1.6800001,-2.765,0.28
583032,2.555,-2.03,0.175
583051,0.595,-2.59,0.07
583070,1.82,-4.585,0.035
583089,0.56,-2.73,0.63
583108,-5.7400002,-1.645,0.455
583127,3.5,-4.48,0.49
583146,3.43,-5.285,0.56
583165,-1.295,-3.535,0.525
583185,-0.21000001,-1.715,0.49
583204,5.39,-2.065,0.245
583223,4.27,-4.235,0.595
583242,0.42000002,-4.55,0.945
583261,-0.105000004,-3.115,0.945
583280,0.84000003,-2.555,0.63
583299,1.26,-3.3600001,0.28
583318,1.26,-3.7450001,0.28
583338,1.12,-2.555,0.14
583357,2.275,-2.52,-0.21000001
583376,1.085,-1.33,-0.035
583395,0.035,-1.82,-0.35
583415,1.995,-3.08,0.315
583434,0.875,-3.185,0.14
583453,1.575,-2.59,-0.14
583472,2.31,-1.75,-0.35
583492,3.15,-2.415,-0.49
583511,2.905,-3.7450001,-0.455
583530,2.065,-3.22,-0.56
583549,0.21000001,-2.135,-0.875
583568,0.49,-3.465,-1.225
583587,-1.89,-2.485,-0.77
583606,-5.95,-3.325,-1.015
583625,1.715,-5.425,-1.085
583645,1.785,-4.935,-0.665
583664,-2.205,-3.465,-0.245
583683,-1.75,-2.415,0.14
583702,4.235,-2.765,0.035
583721,1.715,-4.375,0.07
583740,-0.455,-5.075,0.63
583759,-0.21000001,-3.29,1.26
583778,0.63,-1.4350001,1.4
583798,0.77,-1.155,1.33
583817,0.245,-1.4350001,1.19
583836,-0.805,-0.98,1.365
583855,1.085,-0.805,1.295
583875,-0.28,0.42000002,1.26
583894,1.61,-0.105000004,0.7
583913,2.555,-1.855,0.63
583932,1.995,-2.625,0.315
583952,1.645,-2.8700001,0.315
583971,1.54,-3.15,0.56
583990,2.8,-3.01,0.385
584009,3.115,-2.8,0.455
584029,1.505,-2.135,0.42000002
584048,0.875,-2.31,-0.175
584067,2.52,-1.995,-0.035
584086,-5.705,-1.085,0.0
584105,0.7,-4.69,-0.49
584124,3.99,-6.02,-0.175
584143,2.59,-3.43,0.105000004
584162,-1.4350001,-1.33,-0.07
584182,1.155,-1.82,-0.63
584201,3.185,-4.41,-0.735
584220,-0.875,-5.46,-0.245
584239,-0.91,-3.535,0.14
584258,-0.49,-1.715,0.035
584277,0.42000002,-1.47,-0.28
584296,0.49,-1.6800001,-0.35
584315,-0.28,-1.82,-0.245
584335,1.225,-2.8,-0.56
584354,2.8700001,-1.26,0.07
584373,1.785,0.035,-0.385
584392,3.64,-1.6800001,-0.56
584412,1.75,-3.43,-0.28
584431,2.205,-4.165,-0.315
584450,2.1,-3.5,-0.315
584469,2.415,-3.71,-0.42000002
584489,2.17,-4.095,-0.14
584508,2.135,-3.535,0.105000004
584527,1.61,-2.835,0.035
584546,1.75,-3.535,-0.315
584565,0.56,-1.855,0.315
584584,-4.55,-3.955,0.245
584603,3.185,-7.035,0.14
584622,2.625,-4.935,0.595
584642,0.07,-2.94,0.805
584661,0.105000004,-3.115,0.945
584680,4.06,-5.32,0.91
584699,1.645,-6.755,1.085
584718,1.75,-5.7400002,1.155
584737,1.12,-3.64,0.84000003
584756,0.805,-3.185,0.595
584775,1.47,-3.3600001,0.595
584795,1.54,-2.135,0.805
584814,1.75,-1.365,0.84000003
584833,2.38,-1.89,0.63
584852,0.56,-1.82,0.49
584872,1.925,-2.52,0.315
584891,0.77,-3.3600001,0.595
584910,1.225,-3.3600001,0.385
584929,1.505,-3.185,0.175
584949,2.205,-3.885,0.28
584968,1.96,-4.515,0.56
584987,1.47,-3.7450001,0.63
585006,0.035,-2.66,0.28
585025,-0.945,-2.8,-0.455
585044,1.925,-3.71,-0.175
585063,-4.62,-1.785,0.245
585082,1.925,-4.2,0.105000004
585102,5.565,-4.725,0.175
585121,0.42000002,-3.57,0.07
585140,-3.01,-3.5,0.525
585159,1.225,-4.515,0.35
585178,2.8700001,-5.145,-0.105000004
585197,-0.77,-4.305,-0.07
585216,-0.875,-3.535,0.245
585235,-0.35,-3.395,0.175
585255,0.315,-3.465,0.14
585274,-0.28,-2.415,0.035
585293,-1.96,-1.015,-0.175
585312,-0.7,-2.1,-0.385
585332,-1.155,-2.94,0.35
585351,-1.015,-2.765,0.105000004
585370,0.07,-2.38,-0.21000001
585389,-1.96,-3.3600001,-0.315
585409,-1.05,-4.41,0.0
585428,0.665,-4.06,0.35
585447,1.26,-3.3600001,0.175
585466,0.0,-2.94,0.035
585485,0.315,-2.695,0.07
585504,0.105000004,-3.045,0.035
585523,1.785,-4.13,0.035
585542,-3.3600001,-1.925,0.0
585562,-3.29,-2.52,-0.63
585581,0.875,-5.53,-0.385
585600,-1.96,-4.655,-0.14
585619,-2.905,-3.115,-0.21000001
585638,0.14,-2.66,-0.35
585657,3.78,-3.465,-0.07
585676,0.98,-4.165,0.595
585695,-1.61,-3.955,0.84000003
585715,-0.805,-1.75,0.525
585734,0.56,-0.35,-0.21000001
585753,1.19,-0.21000001,-0.63
585772,1.12,0.0,-0.455
585791,-0.42000002,-0.63,0.07
585810,-3.15,-0.35,1.015
585829,-2.135,-0.525,0.98
585848,0.35,-0.28,0.35
585868,0.315,-1.715,-0.105000004
585887,0.315,-4.235,0.07
585906,0.49,-4.515,0.56
585925,2.03,-3.22,0.84000003
585945,2.24,-1.61,0.77
585964,1.855,-2.205,1.155
585983,1.645,-4.34,0.56
586002,3.115,-8.155,-0.21000001
586022,2.065,-6.6150002,0.49
586041,-4.305,-4.095,0.315
586060,2.1,-5.11,0.805
586079,1.6800001,-6.09,1.645
586098,-3.675,-5.425,2.065
586117,-2.345,-4.095,1.925
586136,5.04,-4.27,0.805
586155,1.6800001,-5.915,0.21000001
586175,-2.345,-7.14,0.14
586194,-1.75,-6.6150002,0.245
586213,0.14,-5.39,-0.105000004
586232,0.35,-4.795,-0.56
586251,-1.295,-3.71,-0.945
586270,-3.045,-3.255,-1.05
586289,-2.1,-3.675,-1.225
586308,-1.89,-3.255,-1.295
586328,-2.905,-3.08,-1.925
586347,-2.275,-2.695,-1.995
586366,-0.805,-3.29,-1.89
586385,1.26,-4.725,-1.505
586405,0.945,-5.145,-1.295
586424,2.205,-4.305,-1.19
586443,2.38,-2.8700001,-0.91
586462,1.505,-1.4350001,-0.455
586482,0.7,-1.015,-0.665
586501,3.045,-1.61,-0.63
586520,-8.295,-0.525,-0.7
586539,0.98,-3.99,-1.89
586558,-0.91,-6.125,-1.89
586577,-5.705,-4.97,-1.61
586596,-6.23,-4.69,-1.26
586615,1.575,-5.285,-1.085
586635,1.6800001,-5.915,-0.525
586654,-1.4350001,-6.09,0.0
586673,-0.945,-3.885,-0.035
586692,-1.12,-2.8,-0.455
586711,0.665,-3.01,-0.595
586730,1.715,-2.66,-0.455
586749,-1.19,-1.295,-0.595
586768,1.82,-1.505,-1.12
586788,-0.945,0.385,-0.805
586807,-1.4,0.7,-1.05
586826,-0.98,-0.28,-1.12
586845,-3.85,-1.225,-0.91
586865,-3.255,-1.61,-0.805
586884,1.785,-1.75,-0.84000003
586903,1.715,-1.575,-1.155
586922,1.4350001,-1.505,-1.05
586942,1.75,-2.31,-0.665
586961,1.47,-4.935,-0.28
586980,6.09,-6.685,-0.35
586999,3.71,-3.675,-0.735
587018,5.915,-4.48,-1.89
587037,16.205,-9.66,-2.24
587056,15.085,-12.145,-1.47
587075,6.58,-9.625,-1.085
587095,4.48,-6.93,-1.295
587114,8.82,-6.37,-1.47
587133,2.66,-7.315,-1.365
587152,-0.28,-7.035,-0.805
587171,0.315,-5.53,-0.7
587190,0.525,-5.705,-0.84000003
587209,1.575,-5.565,-0.42000002
587228,2.73,-4.095,0.0
587248,4.795,-2.415,-0.035
587267,2.555,0.525,0.245
587286,3.01,3.605,0.35
587305,2.17,3.395,0.035
587325,0.455,1.54,-0.14
587344,-0.385,-0.7,-0.14
587363,-3.7450001,-0.875,0.105000004
587382,-5.67,0.07,0.49
587402,-7.07,1.33,0.7
587421,-4.9,1.015,0.735
587440,-3.325,0.21000001,0.91
587459,-1.54,-0.595,0.84000003
587479,2.905,1.225,1.365
587498,-5.985,4.795,0.875
587517,3.675,1.19,0.105000004
587536,9.94,0.28,-0.035
587555,6.7200003,2.485,-0.07
587574,-0.245,3.115,0.21000001
587593,0.49,2.135,0.28
587612,-3.255,1.6800001,0.035
587632,-5.46,2.625,-0.455
587651,-3.115,4.445,-0.175
587670,-3.85,6.405,0.805
587689,-4.83,9.52,0.84000003
587708,-6.86,10.885,0.735
587727,-7.98,10.885,0.595
587746,-4.83,9.94,-0.525
587765,-6.37,10.78,-1.295
587785,-6.055,8.89,-2.24
587804,-5.39,7.14,-2.59
587823,-8.015,5.845,-3.3600001
587842,-7.175,2.205,-4.06
587862,-2.45,-3.325,-4.375
587881,0.0,-7.175,-4.235
587900,-2.8700001,-8.4,-3.78
587919,-5.775,-7.805,-3.29
587939,-4.48,-7.945,-3.465
587958,0.105000004,-12.075,-4.2
587977,-2.8700001,-12.145,-2.8700001
587996,-8.89,-14.28,-1.645
588015,-0.315,-16.765,-0.245
588034,1.54,-14.49,0.315
588053,-3.92,-11.585,0.105000004
588072,-4.27,-10.535,-0.035
588092,0.035,-11.725,0.735
588111,-2.1,-10.01,1.82
588130,-2.66,-6.16,1.6800001
588149,-1.82,-3.045,1.085
588168,-0.525,-3.78,0.49
588187,-7.0,-4.935,0.7
588206,-5.46,-4.655,1.12
588225,-0.77,-4.48,1.155
588245,-2.45,-2.415,1.33
588264,-1.19,-1.75,1.61
588283,0.525,-2.94,1.085
588302,-1.085,-3.64,1.12
588322,-0.665,-4.41,1.19
588341,-0.56,-3.605,1.75
588360,0.035,-1.61,1.925
588379,-1.26,0.42000002,2.205
588399,-3.92,2.205,2.625
588418,-3.99,1.75,2.8700001
588437,0.525,0.525,1.61
588456,3.64,2.1,0.805
588475,-7.5950003,3.465,0.77
588494,1.89,-2.135,0.175
588513,7.175,-5.88,-0.42000002
588532,4.095,-5.355,-0.385
588552,-1.575,-4.83,-0.665
588571,0.98,-6.7200003,-1.365
588590,-0.525,-10.78,-3.08
588609,-5.11,-14.735,-3.71
588628,-3.64,-13.685,-4.025
588647,-0.945,-11.865,-5.81
588666,-1.295,-13.93,-5.355
588685,-3.71,-16.625,-2.205
588705,-3.92,-15.575,-0.28
588724,1.155,-14.1050005,-0.56
588743,4.41,-14.28,-2.555
588762,7.4900002,-17.57,-4.9
588782,6.685,-21.245,-5.81
588801,2.73,-21.63,-5.915
588820,4.025,-17.710001,-6.02
588839,7.14,-16.03,-6.125
588859,10.15,-18.655,-4.165
588878,9.205,-14.28,-3.045
588897,13.65,-7.105,-2.94
588916,14.455,-6.335,-2.66
588935,14.21,-10.395,-1.715
588954,8.96,-8.82,0.35
588973,8.47,-6.44,0.245
588992,11.4800005,-2.52,-1.6800001
589012,9.03,-0.735,-1.225
589031,6.895,-2.31,0.77
589050,5.39,-1.855,2.135
589069,9.905,-1.26,2.625
589088,7.525,-1.75,3.115
589107,3.64,-0.07,3.185
589126,3.045,2.695,2.94
589145,3.325,4.375,2.905
589165,2.38,5.53,3.15
589184,1.4350001,5.495,3.255
589203,2.8,4.8650002,2.59
589222,3.255,5.6,2.205
589242,2.625,4.795,2.1
589261,2.625,3.64,1.96
589280,-0.875,2.45,1.505
589299,-1.19,1.015,1.015
589319,0.035,0.21000001,0.84000003
589338,0.665,0.455,1.015
589357,0.77,1.61,1.015
589376,-1.155,1.61,0.805
589395,-3.85,0.42000002,0.77
589414,-3.01,-1.995,0.175
589433,-4.13,-0.385,0.49
589452,-10.08,-1.225,0.56
589472,-0.385,-3.885,0.42000002
589491,0.07,-3.955,0.595
589510,-3.01,-3.605,0.875
589529,-4.76,-4.305,0.84000003
589548,0.0,-4.48,0.455
589567,0.91,-5.32,0.14
589586,-3.57,-6.825,0.105000004
589605,-5.04,-7.525,0.28
589625,-4.795,-6.265,0.14
589644,-4.27,-4.585,-0.105000004
589663,-3.29,-3.64,-0.105000004
589682,-1.96,-3.92,-0.35
589702,-2.8700001,-3.08,0.14
589721,-2.94,-2.205,0.07
589740,-1.295,-2.695,-0.105000004
589759,-2.905,-4.025,-0.14
589779,-1.085,-5.53,0.21000001
589798,2.415,-4.9,0.49
589817,2.66,-2.1,0.315
589836,2.205,-1.33,0.385
589855,2.765,-2.205,0.735
589874,0.91,-2.45,0.77
589893,1.12,-3.465,0.245
589912,2.24,-1.26,0.735
589932,-4.305,0.035,0.385
589951,2.905,-2.555,0.105000004
589970,4.34,-3.7450001,0.525
589989,-1.47,-2.45,0.63
590008,-2.625,-1.645,0.525
590027,0.63,-2.03,0.42000002
590046,3.5,-3.535,0.49
590065,-0.84000003,-4.025,0.665
590085,-3.15,-3.57,0.35
590104,-1.575,-2.8700001,0.105000004
590123,0.0,-3.22,0.07
590142,-0.035,-3.15,0.035
590162,-0.84000003,-2.94,-0.14
590181,-3.15,-2.8700001,-0.315
590200,-0.56,-2.94,-0.49
590219,0.665,-3.78,-0.42000002
590239,1.26,-4.235,-0.28
590258,1.505,-5.215,-0.525
590277,2.52,-4.97,-0.595
590296,2.17,-3.675,-0.42000002
590315,1.4350001,-3.535,-0.175
590334,1.54,-4.165,0.105000004
590353,-0.105000004,-3.885,0.0
590372,-0.245,-4.48,-0.595
590392,2.275,-3.5,0.28
590411,-6.475,-1.015,0.245
590430,3.99,-3.815,-0.56
590449,4.585,-5.915,-0.42000002
590468,-1.12,-4.76,-0.035
590487,-2.38,-3.255,0.14
590506,2.8,-2.835,-0.14
590525,5.25,-3.43,-0.035
590545,1.085,-4.06,0.35
