timestamp,x,y,z
571856,-0.040679436,7.6261983,-6.034914
571875,0.045465253,7.530482,-5.8745894
571894,-0.09332342,7.702771,-5.946377
571914,-0.06221561,7.8128448,-6.334028
571933,0.031107806,7.207439,-5.4821525
571952,0.035893623,7.7625937,-6.176096
571971,-0.019143265,7.7195215,-6.1928463
571991,-0.110073775,7.530482,-5.96552
572010,-0.009571632,7.681235,-5.747765
572029,0.067001425,7.7697725,-5.9798775
572048,0.019143265,7.65252,-6.010985
572068,-0.040679436,7.681235,-6.063629
572087,-0.040679436,7.7123427,-5.977484
572106,-0.021536173,7.650127,-5.8674107
572125,0.002392908,7.6716633,-5.8363028
572144,-0.014357449,7.659699,-5.90809
572163,-0.031107806,7.628591,-5.915269
572182,0.021536173,7.5879116,-5.831517
572201,-0.07896597,7.6692705,-5.958341
572221,-0.0071787243,7.6620917,-5.9822702
572240,-0.047858164,7.5687685,-5.8434815
572259,-0.028714897,7.6908064,-5.9224477
572278,-0.019143265,7.65252,-5.865018
572297,-0.06221561,7.7386646,-5.9009113
572316,-0.019143265,7.7123427,-5.9511623
572335,-0.023929082,7.6692705,-5.910483
572354,-0.047858164,7.573554,-5.8937325
572374,-0.09332342,7.7147355,-5.8985186
572393,-0.08375178,7.6668777,-5.941591
572412,-0.05025107,7.6405554,-5.9559484
572431,-0.0598227,7.63577,-5.9224477
572451,-0.06221561,7.705164,-5.886554
572470,-0.043072347,7.659699,-5.9942346
572489,-0.002392908,7.6381626,-6.034914
572508,-0.033500712,7.6644845,-5.9439836
572528,-0.028714897,7.597483,-5.915269
572547,-0.06221561,7.7003784,-5.8937325
572566,-0.10289505,7.791309,-6.2119894
572585,-0.040679436,7.24094,-5.465402
572604,-0.10050214,7.8798466,-6.2167754
572623,-0.1196454,7.7984877,-6.2861695
572642,-0.15075321,7.5615897,-5.984663
572661,-0.07896597,7.6668777,-5.7501583
572681,-0.07657306,7.7625937,-5.89134
572700,-0.045465253,7.585519,-6.015771
572719,-0.08135887,7.6620917,-6.0181637
572738,-0.057429794,7.7003784,-5.9487696
572757,-0.06460852,7.654913,-5.9679127
572776,-0.031107806,7.604662,-5.8985186
572795,-0.043072347,7.654913,-5.960734
572814,-0.043072347,7.5687685,-5.958341
572834,-0.105287954,7.6764493,-5.9750915
572853,-0.12203831,7.623805,-5.936805
572872,-0.107680865,7.654913,-5.9942346
572891,-0.047858164,7.518517,-5.7310147
572911,-0.088537596,7.6764493,-5.96552
572930,-0.0071787243,7.6118407,-5.9750915
572949,-0.057429794,7.6142335,-5.96552
572968,-0.09093051,7.6261983,-5.970306
572988,-0.057429794,7.6644845,-6.008592
573007,-0.06460852,7.6453414,-6.042093
573026,-0.10050214,7.6214123,-6.044486
573045,-0.1459674,7.575947,-6.063629
573064,-0.055036888,7.6142335,-6.0181637
573083,-0.043072347,7.5950904,-5.96552
573102,-0.045465253,7.6261983,-6.0516644
573121,-0.08614469,7.547232,-6.0325212
573141,-0.11485959,7.5448394,-5.9726987
573160,-0.07657306,7.6333766,-6.0038066
573179,-0.05025107,7.6118407,-6.121059
573198,-0.08614469,7.573554,-6.101916
573217,-0.10050214,7.5400534,-6.008592
573236,-0.09571633,7.602269,-6.0277357
573255,-0.107680865,7.729093,-6.214382
573274,-0.052643977,7.2696548,-5.5635114
573294,-0.071787246,7.7625937,-6.164131
573313,-0.11485959,7.659699,-6.334028
573332,-0.15553902,7.4132295,-6.020557
573351,-0.15314612,7.597483,-5.8626246
573371,-0.06221561,7.674056,-6.042093
573390,-0.03828653,7.475445,-6.0277357
573409,-0.040679436,7.6190195,-6.140202
573428,-0.110073775,7.609448,-6.0540576
573448,-0.12921704,7.6405554,-6.101916
573467,-0.055036888,7.580733,-5.9870563
573486,-0.03828653,7.6070547,-6.0014133
573505,-0.107680865,7.5903044,-5.9870563
573525,-0.08614469,7.5615897,-6.013378
573544,-0.08614469,7.5903044,-5.996628
573563,-0.09332342,7.753022,-6.3483853
573582,-0.12921704,7.5376606,-6.058843
573601,-0.09332342,7.623805,-5.989449
573620,-0.08135887,7.5448394,-5.9487696
573639,-0.08135887,7.6070547,-5.96552
573658,-0.069394335,7.6381626,-6.044486
573678,-0.0598227,7.5711613,-6.0492716
573697,-0.052643977,7.597483,-6.0684147
573716,-0.040679436,7.580733,-6.1234517
573735,-0.13878867,7.5568037,-6.0564504
573754,-0.07418015,7.5711613,-6.0181637
573773,-0.110073775,7.5831256,-5.970306
573792,-0.071787246,7.592697,-6.0540576
573811,-0.10050214,7.6070547,-6.034914
573831,-0.1172525,7.6142335,-6.044486
573850,-0.052643977,7.5568037,-6.0516644
573869,-0.08135887,7.599876,-6.0325212
573888,-0.071787246,7.585519,-6.0516644
573908,-0.06221561,7.5831256,-6.101916
573927,-0.13400285,7.554411,-6.0325212
573946,-0.07896597,7.5711613,-6.0038066
573965,-0.071787246,7.647734,-6.295741
573985,-0.11246668,7.683628,-6.3292418
574004,-0.033500712,7.475445,-5.7812657
574023,-0.09332342,7.6908064,-6.3364205
574042,-0.15075321,7.5568037,-6.322063
574061,-0.15314612,7.398872,-5.805195
574080,-0.1196454,7.7434506,-5.9798775
574099,-0.016750356,7.5400534,-6.0373073
574118,-0.069394335,7.4826236,-6.11388
574138,-0.06221561,7.6261983,-6.089951
574157,-0.12682413,7.6166263,-6.0875583
574176,-0.14357449,7.604662,-6.0301285
574195,-0.07896597,7.5831256,-6.010985
574214,-0.09810923,7.5639825,-6.0564504
574233,-0.1483603,7.499374,-6.0755935
574252,-0.09332342,7.604662,-5.9870563
574271,-0.11246668,7.647734,-6.015771
574291,-0.09810923,7.4898024,-6.066022
574310,-0.10289505,7.554411,-6.0612364
574329,-0.057429794,7.6142335,-6.0516644
574348,-0.12443122,7.525696,-5.9870563
574368,-0.11485959,7.5352674,-5.991842
574387,-0.07418015,7.5711613,-6.042093
574406,-0.057429794,7.5591965,-6.0612364
574425,-0.08135887,7.542446,-6.118666
574445,-0.088537596,7.525696,-6.0373073
574464,-0.09810923,7.542446,-6.0181637
574483,-0.12682413,7.592697,-6.140202
574502,-0.13878867,7.5591965,-6.1114874
574521,-0.107680865,7.523303,-6.0373073
574540,-0.067001425,7.5591965,-5.989449
574559,-0.045465253,7.580733,-6.0373073
574578,-0.09332342,7.5903044,-6.0851655
574598,-0.13878867,7.5639825,-6.11388
574617,-0.09093051,7.4850163,-6.058843
574636,-0.071787246,7.575947,-6.0181637
574655,-0.05025107,7.6214123,-6.1354165
574674,-0.088537596,7.5639825,-6.11388
574693,-0.11246668,7.5879116,-6.0277357
574712,-0.014357449,7.530482,-5.9679127
574731,-0.10050214,7.70995,-6.2813835
574751,-0.17707519,7.697985,-6.357957
574770,0.002392908,7.3581924,-5.752551
574789,-0.09571633,7.674056,-6.1354165
574808,-0.12921704,7.654913,-6.274205
574828,-0.13160995,7.444337,-5.7405863
574847,-0.06221561,7.7721653,-5.958341
574866,-0.004785816,7.599876,-5.9559484
574885,-0.12921704,7.575947,-6.0397
574905,-0.13878867,7.623805,-6.015771
574924,-0.07418015,7.6716633,-6.0564504
574943,-0.047858164,7.5950904,-5.946377
574962,-0.043072347,7.654913,-5.915269
574981,-0.09332342,7.5831256,-5.886554
575000,-0.10289505,7.650127,-5.9942346
575019,-0.047858164,7.659699,-5.8626246
575038,-0.052643977,7.6381626,-5.941591
575058,-0.071787246,7.623805,-5.96552
575077,-0.11246668,7.5879116,-5.879375
575096,-0.069394335,7.6908064,-5.927233
575115,-0.069394335,7.6118407,-5.89134
575134,-0.0598227,7.6453414,-5.860232
575153,-0.07657306,7.7171288,-5.9224477
575172,-0.047858164,7.7219143,-5.9248405
575191,-0.07896597,7.6692705,-5.8937325
575211,-0.08375178,7.6764493,-5.8961253
575230,-0.09093051,7.697985,-5.8937325
575249,-0.07657306,7.6931996,-5.910483
575268,-0.069394335,7.707557,-5.9296265
575288,-0.12682413,7.7123427,-5.910483
575307,-0.10050214,7.681235,-5.9176617
575326,-0.08614469,7.697985,-5.90809
575345,-0.0598227,7.681235,-5.8123736
575365,-0.10050214,7.707557,-5.8721967
575384,-0.07657306,7.7003784,-5.912876
575403,-0.031107806,7.7219143,-5.9679127
575422,-0.06221561,7.7003784,-5.910483
575441,-0.08614469,7.6716633,-5.7812657
575460,-0.12203831,7.755415,-5.857839
575479,-0.08614469,7.91574,-6.152167
575498,0.0,7.336656,-5.384043
575518,-0.110073775,7.891811,-6.0851655
575537,-0.13878867,7.7817373,-6.11388
575556,-0.09810923,7.604662,-5.802802
575575,-0.107680865,7.7960944,-5.616155
575594,-0.023929082,7.808059,-5.9200544
575613,-0.0598227,7.6884136,-5.9009113
575632,-0.11485959,7.7386646,-5.970306
575651,-0.10050214,7.7697725,-5.884161
575671,-0.08375178,7.6955924,-5.841089
575690,-0.067001425,7.757808,-5.7740874
575709,-0.09571633,7.7506294,-5.8698034
575728,-0.09571633,7.702771,-5.8386955
575748,-0.1196454,7.6931996,-5.7310147
575767,-0.1459674,7.6716633,-5.821945
575786,-0.14357449,7.8200235,-5.9942346
575805,-0.09332342,7.7506294,-6.0779867
575825,-0.1459674,7.6166263,-5.805195
575844,-0.0071787243,7.683628,-5.8363028
575863,-0.107680865,7.741058,-5.865018
575882,-0.088537596,7.683628,-5.8195524
575901,-0.06221561,7.686021,-5.888947
575920,-0.088537596,7.683628,-5.903304
575939,-0.08375178,7.6692705,-5.958341
575958,-0.088537596,7.6668777,-5.9990206
575978,-0.11485959,7.65252,-5.9176617
575997,-0.06460852,7.6620917,-5.90809
576016,-0.07657306,7.6764493,-5.9200544
576035,-0.1172525,7.6429486,-5.960734
576054,-0.07418015,7.6214123,-5.941591
576073,-0.09332342,7.6142335,-5.8674107
576092,-0.13878867,7.6573057,-5.9942346
576111,-0.10050214,7.630984,-6.058843
576131,-0.09332342,7.599876,-5.9176617
576150,-0.035893623,7.575947,-5.8554463
576169,-0.09332342,7.654913,-5.936805
576188,-0.13160995,7.7697725,-6.2311325
576208,-0.08375178,7.288798,-5.601798
576227,-0.09810923,7.753022,-6.252669
576246,-0.10289505,7.7434506,-6.350778
576265,-0.12682413,7.5400534,-6.09713
576285,-0.09093051,7.63577,-5.7740874
576304,-0.031107806,7.7769513,-5.991842
576323,-0.035893623,7.5591965,-5.996628
576342,-0.0598227,7.609448,-6.1067014
576361,-0.12203831,7.6405554,-6.044486
576380,-0.13639577,7.6405554,-5.989449
576399,-0.07896597,7.753022,-5.953555
576418,-0.067001425,7.681235,-5.9942346
576438,-0.105287954,7.5879116,-6.015771
576457,-0.11246668,7.597483,-5.991842
576476,-0.08614469,7.602269,-6.0277357
576495,-0.09571633,7.630984,-6.0516644
576514,-0.10050214,7.518517,-6.0253425
576533,-0.13160995,7.5352674,-6.0181637
576552,-0.09571633,7.5663753,-5.9679127
576571,-0.11246668,7.5879116,-5.984663
576591,-0.12203831,7.6166263,-6.013378
576610,-0.12443122,7.57834,-6.0253425
576629,-0.10289505,7.573554,-6.089951
576648,-0.110073775,7.5831256,-6.063629
576667,-0.15314612,7.554411,-6.0564504
576686,-0.16511066,7.5879116,-6.1282377
576705,-0.105287954,7.528089,-6.0875583
576724,-0.13639577,7.5400534,-6.0755935
576744,-0.12203831,7.5639825,-6.125845
576763,-0.13878867,7.5639825,-6.0827723
576782,-0.07418015,7.575947,-6.0995226
576801,-0.031107806,7.523303,-6.1043086
576821,-0.15793194,7.5209103,-6.101916
576840,-0.18425392,7.5448394,-6.0253425
576859,-0.17468229,7.6070547,-6.0397
576878,-0.12203831,7.7219143,-6.250276
576898,-0.15075321,7.441944,-5.8123736
576917,-0.18186101,7.7889156,-6.058843
576936,-0.2656128,7.7625937,-6.3124914
576955,-0.23211208,7.573554,-6.070808
576975,-0.25125536,7.5711613,-5.57069
576994,-0.17946811,7.867882,-5.7669086
577013,-0.17946811,7.7817373,-5.89134
577032,-0.17946811,7.8559175,-6.1114874
577051,-0.20100428,8.018635,-5.807588
577070,-0.17707519,8.231604,-5.75973
577089,-0.12921704,8.255533,-5.881768
577108,-0.33500713,8.241176,-5.963127
577128,-0.4450809,8.205282,-6.0301285
577147,-0.5360114,8.107173,-5.6616206
577166,-0.5240469,8.300998,-5.549154
577185,-0.45704544,8.394321,-5.6448703
577205,-0.45704544,8.265104,-5.472581
577224,-0.43311638,8.260319,-5.3266134
577243,-0.39722276,8.348856,-5.3696856
577262,-0.34457877,8.229211,-5.2141466
577282,-0.39004403,8.277069,-4.991606
577301,-0.34697166,8.303391,-4.83846
577320,-0.33740005,8.382357,-4.814531
577339,-0.33022133,8.6455765,-4.8264956
577358,-0.14357449,8.643184,-4.8647823
577377,-0.067001425,8.542682,-4.850425
577396,-0.08614469,8.439787,-4.4723454
577415,-0.15793194,8.583362,-4.23784
577435,-0.20339718,8.805902,-4.132552
577454,-0.14357449,8.982977,-4.144517
577473,-0.15793194,9.011692,-4.113409
577492,-0.16032484,9.083479,-3.8908687
577511,-0.067001425,9.081086,-3.699436
577530,0.035893623,9.155267,-3.5510757
577549,0.13878867,9.219875,-3.7042217
577568,0.208183,8.856153,-3.2399976
577588,0.088537596,9.461558,-3.670721
577607,-0.057429794,9.389771,-3.3524642
577626,0.09332342,9.016478,-2.9504557
577645,0.13400285,9.124159,-2.6513422
577665,0.08135887,9.466345,-3.0629225
577684,0.08135887,9.246197,-2.7781663
577703,0.15314612,9.253376,-2.6202343
577722,0.35893622,9.272519,-2.4311945
577742,0.34218585,9.346699,-2.443159
577761,0.208183,9.155267,-2.2014754
577780,0.4977249,9.049978,-1.770752
577799,0.90451926,9.0428,-1.5003533
577818,1.1462029,9.083479,-1.536247
577837,0.95237744,9.270126,-2.1488314
577856,0.9786994,9.090658,-1.5960697
577875,0.98827106,9.15048,-0.6293348
577895,1.0217718,9.827674,-0.6389065
577914,1.0552725,9.679314,-0.8829831
577933,0.7992313,9.621883,-0.5814767
577952,0.55754757,9.7176,-0.24886245
577971,0.33022133,9.842031,-0.24646953
577990,0.57908374,9.475916,-0.35415038
578009,0.6939433,9.581204,-0.5551547
578028,0.7059079,9.45438,-0.5144752
578048,0.57429796,9.258162,-0.12682413
578067,0.4785816,9.557275,-0.026321989
578086,0.37090075,9.669742,-0.09093051
578105,0.38765112,9.478309,-0.105287954
578125,0.37568656,9.588383,-0.057429794
578144,0.5144752,9.320377,0.1172525
578163,0.64129937,9.416093,0.002392908
578182,0.6939433,9.030835,0.14357449
578202,0.7322299,8.944691,0.15314612
578221,0.5814767,9.5500965,-0.3517575
578240,0.53840435,9.617098,-0.34218585
578259,0.40679437,9.389771,0.12921704
578278,0.31107804,9.394557,0.2967206
578297,0.16271774,9.667349,-0.30389932
578316,0.19382556,9.440022,-0.3828653
578335,0.16989647,9.645813,-0.47618872
578355,0.10289505,9.863567,-0.42115182
578374,0.055036888,9.782208,-0.35415038
578393,-0.014357449,9.581204,-0.27518442
578412,-0.08375178,9.684099,-0.35415038
578431,-0.07657306,9.748708,-0.035893623
578450,-0.10050214,10.064571,-0.22493336
578469,-0.15793194,9.861175,0.07657306
578488,-0.22732627,9.794173,0.045465253
578508,-0.33740005,9.753493,0.15314612
578527,-0.42115182,9.748708,0.16271774
578546,-0.37568656,9.70085,0.16032484
578565,-0.49293905,9.753493,0.052643977
578584,-0.6197632,9.770244,-0.033500712
578603,-0.7059079,9.820495,-0.1459674
578622,-0.7896597,9.796566,0.023929082
578641,-0.75615895,9.798959,-0.035893623
578661,-0.7992313,9.7176,-0.071787246
578680,-0.6939433,9.655384,-0.10289505
578699,-0.5336185,9.7415285,-0.031107806
578718,-0.5312256,9.760673,0.107680865
578738,-0.6101916,9.7917795,0.09810923
578757,-0.5838696,9.703242,0.18425392
578776,-0.6101916,9.920997,-0.09332342
578795,-0.8710185,9.648206,0.10050214
578815,-0.96434194,9.13373,0.5551547
578834,-0.78487384,9.796566,0.047858164
578853,-0.9547703,9.58599,0.09093051
578872,-0.90691215,9.440022,0.42115182
578891,-0.7322299,9.559668,0.62454903
578910,-0.68915755,9.621883,0.16271774
578929,-0.5647263,9.440022,0.13400285
578948,-0.6101916,9.566847,0.28475606
578968,-0.7896597,9.629062,0.46422416
578987,-1.0098072,9.619491,0.5288327
579006,-0.9284483,9.521381,0.45704544
579025,-0.9021264,9.492666,0.47140288
579044,-0.96434194,9.33952,0.6819788
579063,-1.2562767,9.5405245,0.442688
579082,-1.3113136,9.279697,0.6006199
579101,-1.119881,9.363449,0.8710185
579121,-0.8734115,9.9425335,0.7130866
579140,-0.5240469,9.782208,0.7441944
579159,-0.40679437,9.657777,0.8040171
579178,-0.6580497,9.559668,0.8446966
579198,-0.93802,9.495059,1.0217718
579217,-0.9499845,9.4998455,0.93323416
579236,-0.80162424,9.547704,0.9093051
579255,-0.84708947,9.672134,0.9499845
579275,-0.8638398,9.583597,1.0839874
579294,-0.8805902,9.564454,1.1031306
579313,-0.7322299,9.511809,1.0911661
579332,-0.6484781,9.58599,1.1127023
579351,-0.64369226,9.593168,1.14381
579370,-0.77530223,9.753493,0.72505116
579389,-0.9667349,9.420879,0.6939433
579408,-1.1414171,9.344306,1.0744157
579428,-1.1773108,9.827674,0.60540575
579447,-1.1055236,9.605133,0.6173703
579466,-0.8734115,9.490273,0.7346228
579485,-0.7418015,9.425665,1.1485959
579504,-0.99784267,9.70085,0.5695121
579523,-1.1629534,9.533346,0.46901
579542,-1.2873845,9.557275,0.48576033
579561,-1.1749178,9.468738,0.95237744
579581,-0.98827106,9.557275,0.9739136
579600,-0.8446966,9.655384,0.8805902
579619,-0.75615895,9.736743,0.69633627
579638,-0.73701566,9.507024,0.7776951
579658,-1.0313433,9.67692,0.6125845
579677,-0.96434194,9.698457,0.6652284
579696,-0.8805902,9.609919,0.8614469
579715,-0.77530223,9.789387,0.52165395
579735,-0.7226582,9.425665,0.6532639
579754,-0.9763065,9.58599,0.60301286
579773,-1.1677392,9.784601,0.7202653
579792,-1.1485959,9.873138,0.55036885
579811,-1.0887731,9.705635,0.45943835
579830,-1.0337363,9.643419,0.5599405
579849,-0.90691215,9.69367,0.5072965
579868,-0.77530223,9.617098,0.5144752
579888,-0.6293348,9.521381,0.598227
579907,-0.5814767,9.518989,0.7106937
579926,-0.72983694,9.461558,0.70112205
579945,-1.040915,9.95689,0.49533197
579964,-1.0241647,9.463951,0.70830077
579983,-0.93084127,9.363449,0.8255533
580002,-0.69155043,9.861175,0.48336744
580021,-0.5551547,9.5500965,0.63412064
580041,-0.3326142,9.428058,0.6748001
580060,-0.46661708,9.485488,0.8351249
580079,-0.6173703,9.966462,0.21296883
580098,-0.6867646,9.703242,0.30868515
580118,-0.62454903,9.643419,0.20339718
580137,-0.7202653,9.5907755,0.28236315
580156,-0.7489802,9.463951,0.18903974
580175,-0.8638398,9.67692,0.234505
580195,-1.0241647,9.803744,0.25604117
580214,-0.95955616,9.779816,0.31347096
580233,-0.8566611,9.667349,0.55036885
580252,-0.7154795,9.578811,0.48576033
580271,-0.859054,9.530953,0.6293348
580290,-0.9667349,9.758279,0.4737958
580309,-0.8614469,9.605133,0.7346228
580328,-0.80162424,9.633848,0.5551547
580348,-0.69155043,9.588383,0.63172776
580367,-0.64369226,9.593168,0.69872916
580386,-0.6532639,9.652991,0.66283554
580405,-0.6939433,9.612311,0.571905
580425,-0.6843717,9.662563,0.5336185
580444,-0.5288327,9.724778,0.64129937
580463,-0.26082698,9.712814,0.7441944
580482,-0.071787246,9.6410265,0.81119585
580501,0.004785816,9.889889,0.33979294
580520,0.052643977,9.327556,0.46661708
580539,0.05025107,9.375414,0.5001178
580558,-0.06460852,9.6912775,0.46661708
580578,-0.17946811,9.466345,0.7346228
580597,-0.2392908,9.492666,0.7896597
580616,-0.13160995,9.451987,1.0337363
580635,-0.1172525,9.844424,0.61497736
580655,-0.30389932,9.619491,0.5288327
580674,-0.442688,9.605133,0.40440148
580693,-0.49054617,9.597955,0.53840435
580712,-0.40679437,9.703242,0.37329367
580732,-0.2991135,9.684099,0.39243692
580751,-0.22493336,9.60274,0.47618872
580770,-0.12682413,9.722385,0.16750357
580789,-0.12203831,9.67692,0.3278284
580808,-0.18903974,9.686492,0.2680057
580827,-0.34457877,9.650599,0.70830077
580846,-0.4091873,9.7917795,0.5431901
580865,-0.12203831,9.60274,0.5168682
580885,-0.088537596,9.58599,0.3852582
580904,-0.17707519,9.518989,0.40440148
580923,-0.3254355,9.667349,0.45704544
580942,-0.2632199,9.636241,0.50968945
580961,-0.2656128,9.566847,0.5240469
580980,-0.37090075,9.459166,0.54079723
580999,-0.3230426,9.52856,0.6748001
581018,-0.33740005,9.574025,0.8734115
581038,-0.18903974,9.715207,0.78008807
581057,-0.05025107,9.753493,0.45704544
581076,0.05025107,9.262947,1.0552725
581095,-0.0071787243,9.729565,0.6460852
581115,-0.057429794,9.703242,0.39961565
581134,0.004785816,9.619491,0.25604117
581153,0.067001425,9.495059,0.64369226
581172,0.107680865,10.0430355,0.2680057
581192,0.25364825,9.863567,-0.009571632
581211,0.30150643,9.803744,-0.28714898
581230,0.17468229,9.6410265,-0.11485959
581249,-0.057429794,9.681706,-0.06221561
581268,-0.16511066,9.834852,-0.023929082
581287,-0.19621846,9.885103,-0.16271774
581306,-0.09810923,9.815709,-0.21296883
581325,-0.067001425,9.84921,-0.36611494
581345,0.057429794,9.597955,-0.08375178
581364,0.15314612,9.4998455,0.071787246
581383,0.22014755,9.5500965,-0.09810923
581402,0.27757734,9.4998455,-0.1172525
581421,0.16032484,9.724778,-0.3326142
581440,0.05025107,9.758279,-0.442688
581459,0.019143265,9.813316,-0.52165395
581478,-0.026321989,9.674527,-0.43790218
581498,-0.0071787243,9.648206,-0.31347096
581517,0.004785816,9.681706,-0.2919348
581536,-0.031107806,9.729565,-0.40679437
581555,0.06460852,9.655384,-0.35415038
581575,0.17946811,9.978427,-0.7059079
581594,0.23211208,9.5907755,-0.46661708
581613,0.30868515,9.52856,-0.21536173
581632,0.27039862,9.873138,-0.6580497
581652,0.16989647,9.801352,-0.7394086
581671,0.16271774,9.708028,-0.677193
581690,0.20100428,9.447201,-0.22254045
581709,0.09571633,9.820495,-0.37807947
581728,0.07418015,9.705635,-0.6580497
581747,-0.023929082,9.765458,-0.9188767
581766,-0.1172525,9.679314,-0.69155043
581785,-0.107680865,9.643419,-0.4402951
581805,-0.09810923,9.688885,-0.42354473
581824,-0.2368979,9.729565,-0.49533197
581843,-0.33500713,9.736743,-0.5551547
581862,-0.3326142,9.80853,-0.55036885
581881,-0.055036888,9.6410265,-0.22732627
581900,0.21057591,9.794173,-0.19143265
581919,0.10050214,9.743921,-0.21296883
581938,0.021536173,9.803744,-0.4139731
581958,-0.026321989,9.839638,-0.49293905
581977,0.07418015,9.5405245,-0.31347096
581996,0.21775463,9.54531,-0.416366
582015,0.08375178,9.5907755,-0.5072965
582035,0.08135887,9.581204,-0.43790218
582054,0.107680865,9.619491,-0.34218585
582073,0.1483603,9.66017,-0.43790218
582092,0.07657306,9.786994,-0.72983694
582112,0.045465253,9.497452,-0.48097453
582131,0.033500712,9.6003475,-0.31825677
582150,-0.043072347,10.002356,-0.60540575
582169,-0.05025107,9.648206,-0.703515
582188,-0.0598227,9.47113,-0.6652284
582207,-0.09332342,9.459166,-0.18903974
582226,-0.14118157,9.73435,-0.21536173
582245,-0.19861138,9.777423,-0.5312256
582265,-0.18186101,9.636241,-0.5551547
582284,-0.033500712,9.655384,-0.5288327
582303,-0.043072347,9.612311,-0.5025107
582322,-0.15075321,9.636241,-0.49293905
582341,-0.16511066,9.684099,-0.571905
582360,-0.22014755,9.760673,-0.8734115
582379,-0.2584341,9.619491,-0.57669085
582398,-0.10050214,9.645813,-0.416366
582418,-0.2057901,9.708028,-0.34697166
582437,-0.088537596,9.681706,-0.32064968
582456,0.004785816,9.621883,-0.33979294
582475,-0.052643977,9.727171,-0.4785816
582495,-0.15314612,9.686492,-0.46422416
582514,-0.13400285,9.684099,-0.42354473
582533,-0.088537596,9.7176,-0.3828653
582552,-0.12682413,9.650599,-0.36611494
582572,-0.17228939,9.679314,-0.34697166
582591,-0.15075321,9.853995,-0.62454903
582610,-0.07657306,9.485488,-0.43550926
582629,-0.069394335,9.530953,-0.47618872
582648,-0.069394335,9.856388,-0.60301286
582667,-0.1196454,9.578811,-0.49533197
582686,-0.12443122,9.597955,-0.3565433
582705,-0.088537596,9.593168,-0.234505
582725,-0.071787246,9.696064,-0.22971918
582744,-0.06460852,9.784601,-0.43311638
582763,-0.031107806,9.638634,-0.416366
582782,-0.08135887,9.643419,-0.4139731
582801,-0.10050214,9.712814,-0.40440148
582820,-0.18425392,9.703242,-0.39004403
582839,-0.17707519,9.626669,-0.30868515
582858,-0.20100428,9.873138,-0.71787244
582878,-0.1459674,9.638634,-0.4402951
582897,-0.069394335,9.595561,-0.4115802
582916,-0.033500712,9.696064,-0.1459674
582935,-0.004785816,9.66017,-0.13639577
582955,0.002392908,9.60274,-0.19861138
582974,-0.14357449,9.636241,-0.27039862
582993,-0.12682413,9.655384,-0.28475606
583012,-0.071787246,9.621883,-0.23211208
583032,-0.09810923,9.664956,-0.26082698
583051,-0.110073775,9.679314,-0.2368979
583070,-0.069394335,9.664956,-0.20339718
583089,-0.088537596,9.861175,-0.6221561
583108,-0.071787246,9.337128,-0.16271774
583127,-0.033500712,9.703242,-0.4737958
583146,-0.10050214,9.904246,-0.5001178
583165,-0.110073775,9.662563,-0.37568656
583185,-0.002392908,9.54531,-0.12443122
583204,0.009571632,9.542917,0.15075321
583223,0.043072347,9.930569,-0.27518442
583242,-0.045465253,9.729565,-0.36611494
583261,-0.10050214,9.652991,-0.416366
583280,-0.14357449,9.578811,-0.28954187
583299,-0.19382556,9.681706,-0.30150643
583318,-0.12921704,9.6912775,-0.33979294
583338,-0.069394335,9.686492,-0.33740005
583357,-0.1196454,9.767851,-0.5240469
583376,-0.12682413,9.803744,-0.3852582
583395,-0.088537596,9.542917,-0.22254045
583415,-0.088537596,9.748708,-0.2392908
583434,-0.035893623,9.67692,-0.22254045
583453,-0.026321989,9.67692,-0.27279153
583472,-0.05025107,9.650599,-0.33022133
583492,-0.07418015,9.657777,-0.35415038
583511,-0.110073775,9.679314,-0.43072346
583530,-0.16271774,9.69367,-0.36611494
583549,-0.15553902,9.6410265,-0.31586388
583568,-0.1196454,9.667349,-0.22971918
583587,-0.17946811,9.961677,-0.859054
583606,-0.0598227,9.274912,0.0071787243
583625,-0.026321989,9.724778,-0.3278284
583645,-0.08614469,9.839638,-0.5336185
583664,-0.08375178,9.731957,-0.57429796
583683,-0.052643977,9.497452,-0.21057591
583702,-0.004785816,9.56206,0.07657306
583721,-0.016750356,9.885103,-0.34218585
583740,-0.026321989,9.5907755,-0.5001178
583759,-0.08375178,9.605133,-0.47140288
583778,-0.043072347,9.60274,-0.30150643
583798,-0.047858164,9.631455,-0.33979294
583817,-0.07418015,9.73435,-0.3230426
583836,-0.110073775,9.655384,-0.2632199
583855,-0.14118157,9.751101,-0.37329367
583875,-0.09810923,9.822887,-0.45465255
583894,-0.08375178,9.432844,-0.07657306
583913,-0.05025107,9.810924,-0.20100428
583932,-0.07896597,9.645813,-0.09332342
583952,-0.09571633,9.708028,-0.27518442
583971,-0.07657306,9.607526,-0.28475606
583990,-0.12921704,9.667349,-0.3852582
584009,-0.11485959,9.664956,-0.35415038
584029,-0.107680865,9.686492,-0.25364825
584048,0.009571632,9.614705,-0.17228939
584067,-0.09332342,9.7176,-0.28475606
584086,-0.06221561,9.873138,-0.6795859
584105,-0.014357449,9.279697,0.071787246
584124,-0.071787246,9.751101,-0.2943277
584143,-0.15075321,9.729565,-0.47618872
584162,-0.12203831,9.69367,-0.51208234
584182,-0.09332342,9.47113,-0.107680865
584201,-0.016750356,9.880318,-0.18903974
584220,-0.019143265,9.715207,-0.2656128
