timestamp,x,y,z,gx,gy,gz
368642,-0.34697166,-1.1868824,9.844424,3.01,-2.24,0.07
368661,-0.38765112,-1.2897775,9.894675,0.98,-3.57,-0.21000001
368680,-0.37807947,-1.196454,9.901854,1.33,-4.55,-0.14
368699,-0.31107804,-1.2179902,9.839638,2.24,-4.34,-0.07
368718,-0.34697166,-1.2395264,9.755886,2.52,-3.99,0.0
368737,-0.39722276,-1.2682413,9.789387,2.45,-4.06,0.0
368757,-0.43311638,-1.2395264,9.818102,3.64,-3.92,0.14
368776,-0.3565433,-1.2825987,9.853995,4.27,-4.55,-0.14
368795,-0.43311638,-1.2060257,9.834852,5.32,-4.9,0.07
368814,-0.42593765,-1.1725249,9.801352,5.04,-4.41,0.14
368833,-0.4115802,-1.2060257,9.861175,5.18,-4.2,0.07
368852,-0.3804724,-1.1485959,9.801352,5.46,-4.41,0.21000001
368871,-0.37568656,-1.1246668,9.839638,5.53,-4.55,0.28
368890,-0.3278284,-1.1366314,9.796566,5.25,-4.27,0.28
368910,-0.33022133,-1.1629534,9.887496,5.18,-4.13,0.21000001
368929,-0.3326142,-1.1103094,9.827674,4.9,-4.2,0.21000001
368948,-0.37329367,-1.0744157,9.82528,4.48,-4.27,0.21000001
368967,-0.36850783,-1.0361292,9.813316,3.99,-4.41,0.21000001
368987,-0.32064968,-1.1007377,9.830067,3.78,-4.34,0.28
369006,-0.35893622,-1.0241647,9.851603,4.34,-4.34,0.14
369025,-0.3804724,-1.0217718,9.86596,4.13,-4.2,0.14
369044,-0.3613291,-1.0361292,9.844424,4.34,-4.06,0.07
369064,-0.33022133,-1.0002356,9.853995,3.99,-4.2,0.07
369083,-0.36611494,-1.0122001,9.858782,4.62,-4.13,0.14
369102,-0.2991135,-0.9763065,9.853995,4.55,-4.06,0.14
369121,-0.31825677,-0.96434194,9.897068,3.85,-3.78,0.07
369140,-0.35893622,-1.0050215,9.897068,2.8700001,-3.5,0.21000001
369159,-0.36850783,-0.95237744,9.9425335,3.43,-3.3600001,0.28
369178,-0.3278284,-0.97152066,9.84921,2.73,-3.43,0.28
369197,-0.35893622,-0.92366254,9.818102,2.73,-3.99,0.21000001
369217,-0.3804724,-0.9499845,9.803744,3.15,-3.15,0.28
369236,-0.28236315,-1.0241647,9.95689,2.31,-3.57,0.07
369255,-0.30389932,-0.87580436,9.885103,4.62,-4.34,0.14
369274,-0.24886245,-0.8446966,9.710421,0.56,-4.83,0.14
369293,-0.35415038,-0.89734054,9.729565,-3.22,-3.43,0.14
369312,-0.34218585,-1.0385221,9.952105,-1.96,-3.92,-0.07
369331,-0.3828653,-0.8734115,9.909033,-2.94,-6.09,0.07
369350,-0.31825677,-0.9834852,9.911426,-4.34,-6.44,0.56
369370,-0.33022133,-1.0911661,9.729565,0.0,-5.25,0.28
369389,-0.33500713,-1.014593,9.815709,3.29,-4.48,0.21000001
369408,-0.31107804,-1.0193789,9.904246,2.52,-4.69,0.28
369427,-0.3278284,-1.0337363,9.820495,1.33,-4.69,0.21000001
369447,-0.25604117,-1.0002356,9.834852,1.6800001,-4.48,0.21000001
369466,-0.2967206,-0.9547703,9.84921,2.52,-4.06,0.14
369485,-0.3326142,-0.9786994,9.863567,2.45,-3.57,0.21000001
369504,-0.31586388,-0.93562704,9.856388,2.1,-3.57,0.28
369524,-0.2943277,-0.97152066,9.84921,2.17,-3.43,0.21000001
369543,-0.31347096,-0.9475916,9.760673,1.54,-3.08,-0.07
369562,-0.3278284,-0.92366254,9.851603,3.57,-2.31,0.28
369581,-0.31107804,-0.9571632,9.8922825,1.54,-2.1,0.0
369600,-0.33740005,-0.9093051,9.889889,0.0,-3.29,0.07
369619,-0.24886245,-1.0026284,9.913818,0.7,-4.2,0.21000001
369638,-0.19861138,-0.9571632,9.885103,2.94,-4.41,0.21000001
369657,-0.27757734,-0.8805902,9.889889,3.78,-4.55,0.28
369677,-0.2991135,-0.90451926,9.856388,2.03,-3.92,0.14
369696,-0.39004403,-0.9284483,9.820495,1.33,-3.57,0.14
369715,-0.31586388,-0.8997334,9.842031,1.12,-3.3600001,0.14
369734,-0.2991135,-0.9475916,9.870746,1.54,-3.85,0.07
369753,-0.34697166,-0.90451926,9.901854,2.17,-3.5,0.21000001
369772,-0.3254355,-0.92605543,9.889889,1.75,-2.8700001,0.14
369791,-0.3230426,-0.8925547,9.868353,0.56,-2.8700001,0.14
369810,-0.33979294,-0.8614469,9.851603,0.07,-3.29,0.21000001
369830,-0.36850783,-0.89494765,9.846817,0.14,-3.3600001,0.28
369849,-0.30389932,-0.9475916,9.887496,0.42000002,-3.08,0.21000001
369868,-0.3278284,-0.9188767,9.873138,0.84000003,-2.8,0.21000001
369887,-0.28954187,-0.9284483,9.875532,0.42000002,-2.66,0.0
369907,-0.34218585,-0.911698,9.810924,-0.21000001,-2.8700001,0.07
369926,-0.31825677,-0.9451987,9.837245,-0.84000003,-2.94,0.07
369945,-0.30389932,-0.93323416,9.846817,-0.84000003,-2.8700001,0.07
369964,-0.31825677,-0.93562704,9.88271,-1.33,-2.73,0.07
369984,-0.31107804,-0.92605543,9.913818,-1.19,-2.94,0.07
370003,-0.30868515,-0.92605543,9.923389,-0.49,-2.94,0.07
370022,-0.34218585,-0.9547703,9.899461,-0.42000002,-2.94,0.0
370041,-0.35893622,-0.93802,9.870746,-1.26,-2.73,-0.07
370060,-0.33740005,-0.9667349,9.815709,-2.8,-2.45,0.0
370079,-0.36611494,-1.040915,9.86596,-2.73,-2.94,0.0
370098,-0.2991135,-1.0480938,9.928176,-1.05,-3.78,0.14
370117,-0.31347096,-0.9763065,9.918604,0.84000003,-4.41,0.07
370137,-0.34218585,-0.9954498,9.94014,0.0,-2.73,0.28
370156,-0.3804724,-0.98109233,9.813316,-5.11,-1.89,0.0
370175,-0.33979294,-1.0433079,10.002356,-2.1,-3.3600001,-0.21000001
370194,-0.34936458,-1.0241647,9.755886,-2.94,-3.92,-0.28
370213,-0.31586388,-0.9834852,9.724778,-6.51,-2.52,-0.14
370232,-0.3230426,-1.170132,9.885103,-7.56,-1.47,-0.21000001
370251,-0.34457877,-1.0600582,9.947319,-5.25,-3.71,-0.28
370270,-0.34457877,-1.0648441,9.846817,-6.65,-5.39,0.14
370290,-0.3565433,-1.2012398,9.763065,-5.67,-5.04,0.21000001
370309,-0.39004403,-1.1940612,9.686492,-2.52,-3.85,0.07
370328,-0.36372203,-1.2395264,9.827674,-1.26,-3.5,0.0
370347,-0.36372203,-1.1916683,9.846817,-2.17,-3.64,-0.07
370367,-0.37329367,-1.2658484,9.870746,-2.45,-3.71,0.0
370386,-0.35893622,-1.1677392,9.870746,-1.54,-3.43,0.07
370405,-0.35893622,-1.1270597,9.822887,-1.4,-3.01,0.0
370424,-0.37568656,-1.1342385,9.844424,-1.89,-2.45,0.0
370444,-0.31825677,-1.2371335,9.861175,-1.6800001,-2.03,0.07
370463,-0.34697166,-1.1222739,9.70085,-1.82,-2.03,-0.21000001
370482,-0.30868515,-1.3184924,9.844424,-0.35,-1.96,0.21000001
370501,-0.35415038,-1.2562767,9.758279,-3.08,-1.4,-0.07
370520,-0.4115802,-1.3113136,9.887496,-2.94,-2.66,-0.28
370539,-0.37090075,-1.277813,9.880318,-2.17,-3.3600001,-0.14
370558,-0.33022133,-1.2467052,9.82528,-1.54,-3.29,-0.07
370577,-0.3565433,-1.2993491,9.813316,-1.6800001,-2.8,0.0
370597,-0.4115802,-1.2754201,9.798959,-2.17,-2.31,-0.07
370616,-0.3565433,-1.3496002,9.789387,-2.17,-2.31,0.0
370635,-0.42115182,-1.3831009,9.856388,-1.05,-2.66,0.07
370654,-0.39961565,-1.2969562,9.810924,-0.98,-2.73,0.07
370673,-0.43790218,-1.3400285,9.830067,-1.54,-2.8700001,0.14
370692,-0.38765112,-1.2945633,9.794173,-2.31,-2.73,0.14
370711,-0.39004403,-1.3352427,9.736743,-3.22,-2.52,0.07
370730,-0.42833054,-1.4189945,9.743921,-3.22,-2.38,-0.07
370750,-0.36611494,-1.40703,9.777423,-2.17,-2.52,0.0
370769,-0.37568656,-1.3902797,9.803744,-1.12,-2.94,0.07
370788,-0.40200856,-1.3854938,9.794173,-0.98,-3.22,0.14
370807,-0.4450809,-1.4261732,9.786994,-0.35,-3.22,0.14
370827,-0.45465255,-1.4094229,9.777423,0.42000002,-2.94,0.14
370846,-0.43790218,-1.3902797,9.719993,0.49,-2.8700001,0.21000001
370865,-0.40440148,-1.3902797,9.837245,0.42000002,-3.08,0.21000001
370884,-0.43790218,-1.3902797,9.765458,0.84000003,-3.57,0.21000001
370904,-0.442688,-1.4261732,9.786994,1.26,-3.85,0.21000001
370923,-0.4139731,-1.4094229,9.782208,1.96,-3.5,0.14
370942,-0.3852582,-1.3711363,9.80853,2.24,-3.64,0.14
370961,-0.39961565,-1.3926725,9.80853,2.45,-3.64,0.28
370980,-0.45225963,-1.3998512,9.798959,2.1,-3.78,0.14
370999,-0.42593765,-1.3496002,9.798959,3.3600001,-4.48,0.21000001
371018,-0.4977249,-1.4022441,9.770244,2.1,-2.38,0.49
371037,-0.42354473,-1.3831009,9.705635,0.28,-2.45,0.0
371057,-0.4139731,-1.4668527,9.947319,4.13,-4.27,-0.07
371076,-0.42833054,-1.2921704,9.743921,3.08,-5.32,-0.07
371095,-0.42354473,-1.2993491,9.674527,1.12,-4.34,0.28
371114,-0.39722276,-1.3496002,9.84921,1.05,-3.22,0.35
371133,-0.38765112,-1.3137065,9.98082,2.8700001,-4.13,0.07
371152,-0.41875893,-1.2538838,9.839638,-0.35,-5.46,0.21000001
371171,-0.416366,-1.3926725,9.763065,-1.19,-5.6,0.42000002
371190,-0.42115182,-1.4237803,9.655384,1.82,-4.76,0.28
371210,-0.39482984,-1.433352,9.770244,4.34,-4.48,0.42000002
371229,-0.40440148,-1.3878866,9.80853,4.9,-4.76,0.42000002
371248,-0.3828653,-1.3759222,9.853995,6.65,-4.9,0.35
371267,-0.37568656,-1.2132044,9.858782,7.42,-4.97,0.49
371287,-0.38765112,-1.1844895,9.839638,5.81,-4.62,0.42000002
371306,-0.40440148,-1.1820966,9.818102,3.64,-3.71,0.21000001
371325,-0.40440148,-1.2347406,9.822887,3.22,-3.29,0.28
371344,-0.34936458,-1.2060257,9.779816,3.78,-3.64,0.0
371364,-0.43072346,-1.3137065,9.887496,5.81,-3.99,0.42000002
371383,-0.3852582,-1.1246668,9.674527,3.64,-3.08,0.42000002
371402,-0.45225963,-1.2562767,9.827674,1.96,-3.92,0.0
371421,-0.37090075,-1.2323477,9.887496,3.08,-4.69,0.14
371440,-0.33979294,-1.2060257,9.86596,4.9,-4.97,0.21000001
371459,-0.40440148,-1.1605604,9.856388,5.46,-5.11,0.35
371478,-0.37090075,-1.14381,9.796566,4.55,-4.9,0.35
371497,-0.416366,-1.1605604,9.834852,4.69,-4.76,0.21000001
371517,-0.39243692,-1.1581675,9.818102,4.62,-4.13,0.21000001
371536,-0.36372203,-1.1462029,9.899461,5.81,-5.04,0.0
371555,-0.39243692,-1.0504867,9.798959,5.25,-5.11,0.21000001
371574,-0.416366,-1.1342385,9.827674,3.78,-4.27,0.21000001
371593,-0.37807947,-1.0983448,9.877925,3.78,-4.06,0.21000001
371612,-0.28475606,-1.0839874,9.818102,3.85,-4.06,0.21000001
371631,-0.3326142,-1.0792016,9.870746,3.99,-3.92,0.28
371650,-0.3565433,-1.0744157,9.842031,3.92,-4.06,0.28
371670,-0.3613291,-1.0289505,9.887496,3.57,-4.27,0.28
371689,-0.37090075,-1.0863802,9.863567,3.29,-4.34,0.28
371708,-0.36372203,-1.0122001,9.822887,3.43,-3.99,0.21000001
371727,-0.33740005,-1.0624512,9.820495,3.57,-3.78,0.14
371747,-0.31586388,-0.9954498,9.844424,3.3600001,-3.78,0.21000001
371766,-0.2991135,-1.0026284,9.851603,3.08,-3.92,0.21000001
371785,-0.36611494,-1.0098072,9.901854,2.73,-3.99,0.21000001
371804,-0.31586388,-1.0026284,9.885103,2.8,-3.85,0.21000001
371824,-0.30389932,-0.9739136,9.839638,3.43,-3.92,0.21000001
371843,-0.27279153,-1.0098072,9.851603,3.3600001,-3.85,0.21000001
371862,-0.31586388,-0.9499845,9.818102,2.8,-3.71,0.28
371881,-0.3254355,-0.95955616,9.84921,1.96,-3.5,0.21000001
371900,-0.3230426,-1.0074143,9.875532,2.45,-3.5,0.21000001
371919,-0.3230426,-0.9834852,9.846817,2.45,-3.3600001,0.07
371938,-0.30389932,-0.93562704,9.834852,2.31,-3.71,0.14
371957,-0.34218585,-0.9188767,9.834852,2.59,-3.08,0.07
371977,-0.2967206,-1.0839874,9.949712,2.1,-3.85,0.14
371996,-0.28475606,-0.9188767,9.904246,3.78,-4.55,0.0
372015,-0.2656128,-0.9093051,9.770244,0.14,-4.76,0.0
372034,-0.3254355,-0.9021264,9.724778,-3.08,-3.22,0.14
372053,-0.30629224,-1.0026284,9.959284,-2.03,-3.57,-0.14
372072,-0.34457877,-0.9021264,9.894675,-3.08,-6.02,0.0
372091,-0.31107804,-1.0265576,9.86596,-3.92,-6.3,0.42000002
372110,-0.32064968,-1.0863802,9.729565,0.21000001,-5.25,0.28
372130,-0.3326142,-1.014593,9.810924,2.73,-4.76,0.28
372149,-0.33740005,-0.99066395,9.851603,1.75,-4.62,0.21000001
372168,-0.33500713,-1.0241647,9.889889,1.19,-4.34,0.14
372187,-0.2919348,-0.9475916,9.839638,2.03,-4.41,0.21000001
372207,-0.28714898,-0.9499845,9.830067,2.1,-4.27,0.21000001
372226,-0.31107804,-0.96434194,9.810924,1.54,-3.71,0.14
372245,-0.28714898,-0.9547703,9.82528,1.82,-3.5,0.21000001
372264,-0.2967206,-0.9499845,9.82528,2.24,-3.29,0.07
372284,-0.21775463,-0.8805902,9.7917795,2.59,-3.15,0.0
372303,-0.33500713,-1.0002356,9.839638,3.3600001,-2.52,0.49
372322,-0.33022133,-0.9834852,9.856388,1.19,-2.31,0.14
372341,-0.2656128,-0.9475916,9.913818,-0.28,-3.57,0.07
372361,-0.30150643,-0.99066395,9.916211,0.07,-3.71,0.21000001
372380,-0.208183,-0.9667349,9.906639,3.08,-4.06,0.07
372399,-0.22014755,-0.90451926,9.894675,3.71,-4.27,0.14
372418,-0.3230426,-0.8805902,9.834852,1.96,-4.2,0.14
372437,-0.28954187,-0.97152066,9.899461,0.98,-3.85,0.07
372456,-0.32064968,-0.93084127,9.858782,1.6800001,-3.29,0.0
372475,-0.33022133,-0.9667349,9.856388,2.03,-3.3600001,0.0
372494,-0.31586388,-0.8997334,9.856388,2.31,-3.71,0.21000001
372514,-0.31586388,-0.9284483,9.837245,1.47,-3.15,0.21000001
372533,-0.31825677,-0.94280577,9.806137,1.05,-3.01,0.14
372552,-0.30389932,-0.911698,9.875532,1.47,-3.22,0.14
372571,-0.35415038,-0.9021264,9.88271,1.75,-3.3600001,0.35
372590,-0.30629224,-0.9140909,9.901854,1.26,-3.22,0.28
372609,-0.30868515,-0.94280577,9.873138,0.98,-3.15,0.21000001
372628,-0.28475606,-0.9140909,9.875532,0.63,-2.94,0.14
372647,-0.25604117,-0.92605543,9.803744,0.77,-2.8,0.0
372667,-0.31107804,-0.9284483,9.873138,0.98,-2.8700001,0.0
372686,-0.3230426,-0.93802,9.88271,1.12,-2.8700001,0.07
372705,-0.3278284,-0.911698,9.875532,0.49,-2.8700001,0.21000001
372724,-0.2943277,-0.9451987,9.842031,0.07,-2.66,0.07
372744,-0.30868515,-0.8997334,9.82528,-0.42000002,-2.59,0.0
372763,-0.28954187,-0.9499845,9.8922825,-0.63,-2.8,0.07
372782,-0.3565433,-0.93562704,9.88271,-0.56,-2.94,0.14
372801,-0.3254355,-0.93562704,9.870746,-0.56,-2.8700001,0.07
372821,-0.3613291,-0.9451987,9.868353,-0.98,-2.8,0.07
372840,-0.33022133,-0.9786994,9.863567,-1.12,-2.8700001,0.0
372859,-0.30629224,-0.9451987,9.832459,-0.98,-2.8700001,0.0
372878,-0.30389932,-0.9858781,9.7917795,-1.26,-3.01,0.07
372897,-0.37090075,-1.0528796,9.911426,-1.19,-3.29,0.28
372916,-0.33022133,-0.9954498,9.923389,-0.14,-3.08,0.21000001
372935,-0.36611494,-0.9786994,9.9425335,-0.42000002,-3.08,0.0
372954,-0.3326142,-0.92366254,9.777423,-1.4,-3.43,0.07
372974,-0.2919348,-0.95955616,9.777423,-1.75,-2.45,0.07
372993,-0.3278284,-1.119881,9.923389,-3.3600001,-3.01,-0.14
373012,-0.34218585,-0.95237744,9.880318,-0.21000001,-4.13,-0.14
373031,-0.27039862,-1.0002356,9.782208,-1.89,-4.62,-0.07
373050,-0.2991135,-0.9786994,9.686492,-5.39,-2.66,0.07
373069,-0.33500713,-1.1485959,9.968855,-4.76,-2.31,-0.21000001
373088,-0.33740005,-0.9739136,9.9425335,-4.06,-5.46,-0.14
373107,-0.42833054,-1.093559,9.894675,-5.46,-7.07,0.42000002
373127,-0.37090075,-1.1390243,9.751101,-2.73,-6.09,0.49
373146,-0.3565433,-1.1270597,9.775029,-1.4,-4.48,0.14
373165,-0.3565433,-1.2012398,9.899461,-1.89,-3.43,0.0
373184,-0.2943277,-1.1820966,9.820495,-1.75,-3.85,-0.14
373204,-0.37807947,-1.1797037,9.832459,-1.19,-4.41,0.07
373223,-0.3278284,-1.1127023,9.827674,-0.77,-4.13,0.21000001
373242,-0.30868515,-1.1127023,9.832459,-0.49,-3.85,0.14
373261,-0.27997026,-1.1318455,9.84921,-0.49,-3.29,0.14
373281,-0.31107804,-1.1557746,9.875532,0.56,-3.29,0.14
373300,-0.34457877,-1.0648441,9.73435,0.14,-3.3600001,-0.07
373319,-0.35415038,-1.2012398,9.820495,1.54,-2.8700001,0.28
373338,-0.37090075,-1.1653463,9.767851,-1.54,-2.45,0.14
373357,-0.33500713,-1.2012398,9.897068,-1.96,-3.43,-0.14
373376,-0.27997026,-1.222776,9.897068,-1.19,-3.99,0.07
373395,-0.34457877,-1.1820966,9.853995,0.77,-4.13,0.0
373414,-0.31347096,-1.2155973,9.82528,0.49,-3.99,0.07
373434,-0.34218585,-1.2036327,9.830067,0.35,-3.78,0.07
373453,-0.35415038,-1.2179902,9.82528,0.56,-3.78,0.0
373472,-0.31107804,-1.2275618,9.784601,1.4,-4.2,0.07
373491,-0.3804724,-1.1557746,9.801352,2.1,-4.62,0.21000001
373510,-0.31586388,-1.1581675,9.84921,2.94,-4.83,0.28
373529,-0.2991135,-1.1820966,9.767851,2.52,-4.62,0.21000001
373548,-0.3517575,-1.196454,9.827674,2.8,-4.62,0.28
373567,-0.27757734,-1.117488,9.777423,3.29,-4.69,0.28
373587,-0.27039862,-1.1605604,9.722385,3.01,-4.55,0.21000001
373606,-0.3230426,-1.1653463,9.863567,5.39,-5.39,0.28
373625,-0.2680057,-1.0887731,9.968855,7.98,-5.46,0.35
373644,-0.25604117,-1.0552725,9.86596,7.4900002,-4.9,0.28
373664,-0.22732627,-1.0576653,9.830067,5.81,-5.11,0.14
373683,-0.31347096,-1.117488,9.880318,6.23,-5.18,0.21000001
373702,-0.24168372,-1.0433079,9.830067,6.86,-4.97,0.14
373721,-0.25125536,-1.0169859,9.916211,6.3,-5.04,0.21000001
373741,-0.28714898,-0.98827106,9.925783,5.67,-4.76,0.28
373760,-0.28475606,-0.99066395,9.798959,4.62,-4.41,0.14
373779,-0.2680057,-1.0313433,9.813316,4.83,-4.55,0.07
373798,-0.2392908,-0.9571632,9.858782,6.3,-4.97,0.07
373817,-0.24168372,-0.9691278,9.820495,6.44,-5.32,-0.07
373836,-0.21536173,-0.97152066,9.858782,6.3,-5.39,0.0
373855,-0.22732627,-0.90451926,9.806137,5.39,-5.32,0.0
373874,-0.17946811,-0.9188767,9.868353,5.53,-5.18,0.07
373894,-0.24407662,-0.89494765,9.906639,7.21,-5.04,0.0
373913,-0.17468229,-0.911698,9.909033,9.1,-6.02,0.0
373932,-0.21536173,-0.78008807,9.818102,8.82,-4.62,0.42000002
373951,-0.19143265,-0.69633627,9.770244,7.0,-2.94,0.35
373970,-0.17228939,-0.89494765,9.94014,3.71,-4.76,-0.21000001
373989,-0.27279153,-0.7657306,9.875532,4.62,-5.04,0.0
374008,-0.17228939,-0.7992313,9.782208,3.78,-5.04,0.21000001
374027,-0.208183,-0.7418015,9.827674,1.6800001,-3.01,0.35
374047,-0.09571633,-0.80641,10.07175,2.73,-3.22,0.0
374066,-0.15314612,-0.62454903,9.9425335,0.84000003,-4.9,0.07
374085,-0.22014755,-0.7346228,9.875532,-5.11,-4.41,0.14
374104,-0.18425392,-0.8518753,9.784601,-4.06,-3.3600001,0.07
374124,-0.24886245,-0.8734115,9.82528,-0.35,-3.08,-0.07
374143,-0.19621846,-0.86623275,9.889889,-0.63,-2.8700001,0.0
374162,-0.20339718,-0.8566611,9.870746,-2.8,-2.38,-0.07
374181,-0.18903974,-0.84708947,9.84921,-3.43,-2.52,-0.07
374201,-0.18903974,-0.8183746,9.84921,-2.45,-2.94,-0.07
374220,-0.208183,-0.8231604,9.901854,-1.12,-3.01,0.0
374239,-0.22493336,-0.83991075,9.861175,-0.42000002,-2.73,0.07
374258,-0.18664683,-0.9188767,9.899461,0.21000001,-2.59,0.07
374277,-0.22732627,-0.9164838,9.789387,-1.4,-3.43,-0.07
374296,-0.22971918,-0.7609448,9.80853,0.56,-1.47,0.35
374315,-0.22014755,-0.83751786,9.842031,1.33,-1.89,0.07
