timestamp,sample
1027340,-238
1027348,-308
1027356,-254
1027364,-82
1027372,54
1027380,81
1027388,44
1027396,13
1027404,-56
1027412,-129
1027420,160
1027428,987
1027436,1689
1027444,1397
1027452,172
1027460,-954
1027468,-1213
1027476,-846
1027484,-534
1027492,-509
1027500,-563
1027508,-588
1027516,-627
1027524,-614
1027532,-526
1027540,-401
1027548,-288
1027556,-194
1027564,-103
1027572,-21
1027580,46
1027588,76
1027596,41
1027604,-32
1027612,-120
1027620,-183
1027628,-230
1027636,-270
1027644,-286
1027652,-293
1027660,-310
1027668,-323
1027676,-300
1027684,-253
1027692,-209
1027700,-172
1027708,-142
1027716,-123
1027724,-128
1027732,-142
1027740,-131
1027748,-77
1027756,-7
1027764,36
1027772,61
1027780,65
1027788,49
1027796,17
1027804,-39
1027812,-84
1027820,-72
1027828,-21
1027836,16
1027844,37
1027852,52
1027860,74
1027868,110
1027876,115
1027884,7
1027892,-144
1027900,-194
1027908,-124
1027916,-27
1027924,4
1027932,-33
1027940,-73
1027948,-68
1027956,-25
1027964,38
1027972,39
1027980,-64
1027988,-185
1027996,-176
1028004,-35
1028012,171
1028020,345
1028028,360
1028036,194
1028044,204
1028052,773
1028060,1520
1028068,1517
1028076,515
1028084,-670
1028092,-1156
1028100,-967
1028108,-684
1028116,-607
1028124,-565
1028132,-464
1028140,-409
1028148,-402
1028156,-376
1028164,-337
1028172,-327
1028180,-354
1028188,-383
1028196,-378
1028204,-328
1028212,-245
1028220,-173
1028228,-106
1028236,-51
1028244,-11
1028252,21
1028260,49
1028268,79
1028276,112
1028284,117
1028292,48
1028300,-89
1028308,-198
1028316,-225
1028324,-205
1028332,-188
1028340,-164
1028348,-112
1028356,-72
1028364,-74
1028372,-113
1028380,-151
1028388,-171
1028396,-191
1028404,-218
1028412,-232
1028420,-230
1028428,-223
1028436,-226
1028444,-247
1028452,-259
1028460,-224
1028468,-152
1028476,-68
1028484,6
1028492,41
1028500,33
1028508,13
1028516,28
1028524,83
1028532,119
1028540,74
1028548,-17
1028556,-73
1028564,-75
1028572,-41
1028580,42
1028588,138
1028596,198
1028604,194
1028612,144
1028620,103
1028628,112
1028636,137
1028644,139
1028652,107
1028660,68
1028668,23
1028676,-37
1028684,-122
1028692,-214
1028700,-261
1028708,-216
1028716,-144
1028724,-171
1028732,-280
1028740,-89
1028748,689
1028756,1498
1028764,1393
1028772,253
1028780,-987
1028788,-1418
1028796,-1120
1028804,-740
1028812,-594
1028820,-517
1028828,-420
1028836,-351
1028844,-290
1028852,-236
1028860,-207
1028868,-205
1028876,-216
1028884,-228
1028892,-256
1028900,-266
1028908,-233
1028916,-176
1028924,-146
1028932,-155
1028940,-166
1028948,-165
1028956,-173
1028964,-186
1028972,-200
1028980,-206
1028988,-222
1028996,-266
1029004,-291
1029012,-275
1029020,-228
1029028,-181
1029036,-137
1029044,-66
1029052,35
1029060,120
1029068,157
1029076,167
1029084,195
1029092,229
1029100,225
1029108,173
1029116,92
1029124,-2
1029132,-105
1029140,-179
1029148,-186
1029156,-143
1029164,-93
1029172,-69
1029180,-69
1029188,-86
1029196,-121
1029204,-173
1029212,-203
1029220,-171
1029228,-104
1029236,-75
1029244,-108
1029252,-99
1029260,-24
1029268,18
1029276,-54
1029284,-166
1029292,-202
1029300,-174
1029308,-193
1029316,-293
1029324,-250
1029332,307
1029340,1209
1029348,1568
1029356,776
1029364,-664
1029372,-1639
1029380,-1700
1029388,-1344
1029396,-1141
1029404,-1076
1029412,-929
1029420,-752
1029428,-638
1029436,-488
1029444,-280
1029452,-44
1029460,178
1029468,357
1029476,461
1029484,483
1029492,464
1029500,471
1029508,505
1029516,524
1029524,510
1029532,485
1029540,477
1029548,470
1029556,413
1029564,311
1029572,214
1029580,173
1029588,187
1029596,247
1029604,316
1029612,377
1029620,409
1029628,388
1029636,346
1029644,339
1029652,359
1029660,381
1029668,392
1029676,401
1029684,401
1029692,381
1029700,343
1029708,287
1029716,237
1029724,218
1029732,232
1029740,257
1029748,223
1029756,124
1029764,15
1029772,-23
1029780,-2
1029788,12
1029796,7
1029804,36
1029812,112
1029820,164
1029828,128
1029836,73
1029844,94
1029852,191
1029860,269
1029868,276
1029876,296
1029884,351
1029892,332
1029900,169
1029908,134
1029916,683
1029924,1590
1029932,1889
1029940,986
1029948,-508
1029956,-1430
1029964,-1406
1029972,-1005
1029980,-815
1029988,-840
1029996,-816
1030004,-717
1030012,-625
1030020,-540
1030028,-445
1030036,-322
1030044,-231
1030052,-226
1030060,-293
1030068,-347
1030076,-346
1030084,-311
1030092,-273
1030100,-243
1030108,-228
1030116,-240
1030124,-264
1030132,-282
1030140,-280
1030148,-272
1030156,-261
1030164,-250
1030172,-225
1030180,-201
1030188,-193
1030196,-191
1030204,-193
1030212,-186
1030220,-174
1030228,-171
1030236,-174
1030244,-172
1030252,-166
1030260,-158
1030268,-148
