potencia_x,potencia_y,potencia_z,potencia_total_xyz
0.000216493273636341,2.4385678766818e-05,0.000237609203185625,0.000478488155588785
1.92927534706243e-05,1.68844115026403e-05,5.55854512633738e-05,9.17626162366384e-05
1.15491873055811e-05,2.93448583591725e-05,3.95261460658828e-05,8.04201917306364e-05
2.18073815934653e-05,3.82447264808731e-05,0.000155653979947326,0.000215706088021665
3.95479667462921e-05,5.34685264373356e-05,8.88209620091712e-05,0.000181837455192799
7.31725424327572e-05,6.31446832711982e-05,0.000111096852053192,0.000247414077757147
0.000139556345099402,9.61415723276496e-05,0.000515104754164465,0.000750802671591516
0.000495141150882809,0.000299885737967495,0.000253418189686824,0.00104844507853713
6.51188421291441e-05,5.67967098080657e-05,7.93819582659601e-05,0.00020129751020317
8.73131573310813e-05,5.58743498376909e-05,0.000110575259449201,0.000253762766617973
8.35196490059983e-05,5.76374350455123e-05,0.000101130291280201,0.000242287375331712
8.15608537758927e-05,6.7201943382864e-05,0.000174119215538737,0.000322882012697494
4.40245359902402e-05,3.37242569284837e-05,7.18301023299455e-05,0.000149578895248669
2.30722684516102e-05,4.00614636955152e-05,4.6231869380654e-05,0.000109365601527779
1.76129919674428e-05,1.7410467656824e-05,5.0244668297721e-05,8.52681279219878e-05
5.77702587386018e-05,7.22519067543402e-05,0.000185251438946931,0.000315273604439873
0.000124138817809921,0.000312305243599862,0.000322588002747899,0.000759032064157682
0.000138617462058166,0.000128317631151986,0.000430423133823491,0.000697358227033643
3.81354319363056e-05,3.3708361604121e-05,4.59732339339653e-05,0.000117817027474392
9.27738925909485e-06,1.34225232976598e-05,2.56394158147399e-05,4.83393283714945e-05
2.39026460356201e-05,4.8992233081696e-05,0.000110608362768118,0.000183503241885434
3.47495619624772e-05,4.9137300074443e-05,6.26243425905875e-05,0.000146511204627508
4.97051099712808e-06,4.60101657238973e-06,2.27210643172125e-05,3.22925918867303e-05
1.77700847265953e-05,1.29303577260503e-05,3.4643438258136e-05,6.53438807107816e-05
1.37127127687647e-05,1.12234537605535e-05,3.13505574351661e-05,5.62867239644843e-05
3.33138776219924e-05,5.64442163008203e-05,9.65434094161932e-05,0.000186301503339006
1.03705063965161e-05,1.13848812373984e-05,3.15461685762785e-05,5.3301556210193e-05
4.12358109657274e-05,5.96788922539953e-05,6.88216040794081e-05,0.000169736307299131
0.000105255710918578,7.33580875788263e-05,0.000195953813663507,0.000374567612160911
9.3282719876574e-05,9.22787291696303e-05,0.000117118695455717,0.000302680144501922
3.71144885579854e-05,2.56725855301934e-05,5.94839044982605e-05,0.000122270978586439
4.33358868578468e-05,2.13938917918187e-05,6.45745886877603e-05,0.000129304367337426
0.000100828098559188,0.000154652032264979,0.000188158875397995,0.000443639006222163
6.37316389703949e-05,0.000163556212888455,0.000168593872744076,0.000395881724602926
1.74787186980165e-05,2.74617377782329e-05,3.93582477935256e-05,8.42987042697749e-05
3.88577472202806e-05,2.9105331076849e-05,5.74097875685017e-05,0.000125372865865631
7.88174404205715e-06,9.98043275834151e-06,3.78038577410236e-05,5.56660345414222e-05
3.86679097575176e-05,4.20305257607787e-05,6.6696756700514e-05,0.00014739519221881
5.27317776610421e-05,7.05994528560342e-05,5.91321275050645e-05,0.000182463358022141
0.000141236015280137,0.000432637497773688,0.000481838962579473,0.0010557124756333
0.000237138768582618,0.00111687802722428,0.000741578959265719,0.00209559575507262
0.000115400936570939,0.000456308901569134,0.000318591215303179,0.000890301053443252
0.00021602342334585,0.00100475165752581,0.000817695243765464,0.00203847032463713
8.27220801093861e-05,0.000172243073919339,0.000170915069195086,0.000425880223223812
4.69976679087104e-05,6.51893021085848e-05,7.0612816167311e-05,0.000182799786184606
2.07761078514184e-05,1.81578420018619e-05,4.60442608958284e-05,8.49782107491088e-05
7.90149592420736e-06,5.37150868912896e-06,2.50837975628152e-05,3.83568021761515e-05
7.7133734671984e-06,5.24327202409156e-06,2.7425669659321e-05,4.0382315150611e-05
1.35810270566785e-05,8.54171515066346e-06,3.59900004775585e-05,5.81127426849004e-05
5.55551606347463e-05,0.000101938639713131,7.5326256316687e-05,0.000232820056664564
8.58085647734586e-05,0.000184590799625816,0.000146618542722883,0.000417017907122158
4.8706234181211e-05,0.00013567196999501,8.19906618351319e-05,0.000266368866011353
0.000116327106599216,0.000551521540801202,0.000408159495315591,0.00107600814271601
6.36982758096362e-05,0.000298075414740838,0.000170773881974024,0.000532547572524498
9.50524734058852e-05,0.000458298947325401,0.000283681624134493,0.00083703304486578
0.000142392172556074,0.000772928879237978,0.000540128465635799,0.00145544951742985
7.89955229872364e-05,0.000402862736029371,0.000244381861429947,0.000726240120446554
0.000189458797133514,0.000635023588703595,0.000424511077251204,0.00124899346308831
0.000174613590475429,0.000715142585569099,0.000579368837242445,0.00146912501328697
0.000145429024855318,0.000435145286368524,0.000392035794856294,0.000972610106080137
2.58143162728668e-05,5.25035396358232e-05,5.76902124501628e-05,0.000136008068358853
8.51747329280659e-05,0.000292813301806175,0.000346729372439767,0.000724717407174009
7.15762443867293e-05,0.00021292081037948,0.000192911006779375,0.000477408061545584
0.000148798055010922,0.000605044360276181,0.000464009257225928,0.00121785167251303
0.000252048330115651,0.00115804374423193,0.000789017956515809,0.00219911003086339
0.00032689810271358,0.00158452634152858,0.00126636224957176,0.00317778669381392
0.000288738307953488,0.00106704988604839,0.00093178674049867,0.00228757493450055
0.000179758605500544,0.000667457687036205,0.000682864903072428,0.00153008119560918
0.000207653652312589,0.000883835483620834,0.000747687106598379,0.0018391762425318
0.000128479172466483,0.000553176346256028,0.000493906517306084,0.0011755620360286
3.36314544545273e-05,5.60009588522983e-05,8.51237990697607e-05,0.000174756212376586
1.39949675384158e-05,1.67344890978014e-05,8.8423002761198e-05,0.000119152459397415
7.10149905835991e-06,7.9278721823226e-06,3.62592080487325e-05,5.1288579289415e-05
